Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Red List Assessors
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,TROGOSITIDAE,Seidlitzella,procera,,,,,NT,,NT,,"European regional assessment: listed as Near Threatened because its Area of Occupancy is less than 2,000 km², and the extent and quality of its habitat are declining due to forestry management and climate change, thus making the species close to qualifying for Vulnerable. EU 27 regional assessment: listed as Near Threatened because its Area of Occupancy is less than 2,000 km², and the extent and quality of its habitat are declining due to forestry management and climate change, thus making the species close to qualifying for Vulnerable.",Decreasing,In Europe this species is only known from Greece and Cyprus. There are records from Mt. Ossa and Katara (Pindus Mountains). It also occurs in Turkey.,There is little information available on the abundance of this species. It is rare and it is considered that the population trend is decreasing.,"This is an obligate saproxylic species. It lives under the dead bark of various trees, such as pine Pinus, beech Fagus, lime Tilia etc., where deadwood has been colonised by fungi. It is especially found in old beech forest.","The main overall threat is degradation or loss of habitat quality, involving structural changes in the tree populations arising from changing land use – affecting age structures and tree density. Exploitation from forestry is a key immediate issue, but equally damaging can be long-term changes towards canopy closure and loss of ancient trees as a result of non- or minimum-intervention management systems which all too often exclude grazing by large herbivores. Fragmentation and increasing isolation of beetle populations are also key factors. Intensive forest management and removal of dead wood are major specific threats. Global warming appears to be reducing the range of beech forest, the preferred forest formation of this species.",There are no direct conservation measures in place for this species. The species occurs in one protected area. Additional studies are needed into the abundance and distribution of this species.,"Nieto, A., Petrakis, P., Schmidl, J. & Pettersson, R."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,TROGOSITIDAE,Leipaspis,pinicola,,,Yes,Yes,VU,B2ab(iii),EN,B2ab(iii),"European regional assessment: listed as Vulnerable because this species has a relatively small range (Area of occupancy less than 500  km²), it is only known from four localities and it occupies pine woodland, a habitat type which is threatened by forest management in the Canary islands and fires. EU 27 regional assessment: listed as Vulnerable (B2ab(iii)), because this species has a relatively small range (Area of Occupancy less than 500  km²), it is only known from four localities and it occupies pine woodland, a habitat type which is threatened by forest management in the Canary islands and fires.",Unknown,"This species is only known from Canary Islands, Spain. Present in four islands: La Palma, Hierro, Tenerife and Gran Canaria (Plata-Negrache and Prendes-Ayala 1981, Izquierdo et al. 2004).","There is little information available on the abundance of this species. Plata-Negrache and Prendes-Ayala (1981) recorded only two specimens, one from La Palma and the other one from El Hierro; it does not seem to be a very abundant species. Known from four islands, only four localities known (P. Bahillo de la Puebla pers. comm. 2009).","This is an obligate saproxylic species. Pine forests, under the dead bark of fallen trees and branches, where it feeds on other xylophagous insects (P. Bahillo de la Puebla pers. comm. 2009).","Pine forests in the Canary Islands are managed for forestry, so it is possible that the species gets negatively affected if dead trees or large branches are removed from the forest as a part of the 'cleaning' management (P. Bahillo de la Puebla pers. comm. 2009). Forest fires are also a threat.",Not present in the Red Book of Invertebrates of Spain (Verdú and Galante 2006). It is found in at least one protected area.,"Bahillo, P. & Mico, E."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,TROGOSITIDAE,Leipaspis,lauricola,,"Two subspecies, L. l. lauricola Wollaston, 1862 and L. l. gomerensis Wollaston, 1862 (Plata-Negrache and Prendes-Ayala 1981).",Yes,Yes,VU,D2,VU,D2,"European regional assessment: listed as Vulnerable (D2), although it is not thought to be under major threat at present, it could be rapidly affected in future by habitat loss and degradation caused by a number of factors including climate change. Moreover, this species has a restricted distribution and occupies a specific habitat type (laurisilva forest). It feeds on other saproxylic beetle species and consequently occupies a higher part of the food chain. EU 27 regional assessment: listed as Vulnerable (D2), although it is not thought to be under major threat at present, it could be rapidly affected in future by habitat loss and degradation caused by a number of factors including climate change. Moreover, this species has a restricted distribution and occupies a specific habitat type (laurisilva forest). It feeds on other saproxylic beetle species and consequently occupies a higher part of the food chain.",Unknown,"This is endemic to the Canary Islands, Spain. Present in four islands: La Palma and Tenerife (L. l. lauricola) and Gomera and El Hierro (L. l. gomerensis) (Plata-Negrache and Prendes-Ayala 1981, Izquierdo et al. 2004).",There is little information available on the abundance of this species. It does not seem to be a very abundant species; Plata-Negrache and Prendes-Ayala (1981) report only three specimens of the nominal subspecies and six from the gomerensis subspecies.,"This is an obligate saproxylic species. Both subspecies are present in the laurisilva forest vegetation belt, under the dead bark of fallen trees, where they feed on xylophagous beetles, probably Colydiidae from the genus Tarphius (P. Bahillo de la Puebla pers. comm. 2009).",Habitat destruction (P. Bahillo de la Puebla pers. comm. 2009) appears to be a major threat to this species.,Not present in the Red Book of Invertebrates of Spain (Verdú and Galante 2006). It has been found at the Garajonay National Park in La Gomera (P. Bahillo de la Puebla pers. comm. 2009).,"Nardi, G. & Mico, E."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,PYTHIDAE,Pytho,depressus,,,,,LC,,LC,,"European regional assessment: listed as Least Concern. A widespread species that is common in at least parts of its range, with stable population trend and no major threats. EU 27 regional assessment: listed as Least Concern. A widespread species that is common in at least parts of its range, with stable population trend and no major threats.",Stable,"This species is widespread throughout much of Europe. It is also known from Siberia, Far East.",A widespread species that is common in at least parts of its range. Population trend is believed to be stable (although it has not been quantified).In Finland it is common. In Sweden it is common and in Germany it is common at least in the east of the country; frequently occurs in plantations as well as in natural and semi-natural habitats.In Hungary a few localities are known from the western part of the country (Transdanubia); all the known populations are small. In Denmark it is not common; occurs in ca ten localities in the country (National Environmental Research Institute 2007). In the UK it has a restricted distribution - only in Highland Scotland - but there is no evidence for any decline in recent years (K.N.A. Alexander pers. comm. 2009). In Ukraine it is local.,"This is an obligate saproxylic species. It occurs in the deadwood of coniferous trees (plantations as well as natural and semi-natural woodlands).The larvae develop mostly under bark on freshly dead Pinus, more rarely in fir trees; they are found in the burrows of bark beetles Scolytinae; in trunks and branches, while still moist and sappy. The life cycle is two years. Larvae and adult beetles hibernate under the bark. The adult is more active in IV-V (Mamaev et al. 1977, Nikitsky et al. 1996, Alexander 2002).In Hungary all known populations are in old pine plantations (O. Merkl pers. comm. 2009). In the UK it is widespread in the Caledonian pine forest areas of Scotland (Alexander 2002).",There are no major threats to this species at the European level.,"This species occurs in many protected areas.In the UK it has a conservation status, Nationally Scarce (Hyman and Parsons 1992); the remaining areas of old native pine forest are now all protected.The species is legally protected in Hungary. Conservation measures are difficult to accomplish, as the localities are outside protected areas, and are in areas devoted to harvesting timber (O. Merkl pers. comm. 2009).","Mannerkoski, I., Hyvärinen, E., Alexander, K., Büche, B. & Campanaro, A."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,PYTHIDAE,Pytho,abieticola,,,,,LC,,NT,,"European regional assessment: listed as Least Concern in view of its wide distribution and presumed large population in Russia  and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.  EU 27 regional assessment: listed as Near Threatened, because the species is scarce and the population trend is still decreasing as its habitat related to wetlands is declining. Logging is the main threat. More information on the populations in the Alps is needed.",Decreasing,This species is known from north and central Europe.,"There is little information available on the abundance of this species but it is believed that the population trend is decreasing. In Finland it is restricted to areas where there is a shorter time period for forest management; the main populations are in eastern Finland and the populations are decreasing. It is considered vulnerable. In Sweden it is declining in forest landscape and is regarded as Vulnerable; found at about ten locations in northern Sweden, big range (almost 50% of Sweden); its Area of Occupancy is probably less than 1,000  km². In Norway it is present in one location. In Germany there is only an old record which is not validated. There is no information about the Russian population.","This is an obligate saproxylic species. It lives in natural forests surrounded by mires, spruce-swamp forests. Larvae are living under the bark of fallen spruce trees, trees usually a little off the ground. The diameter of trees may be only 10 cm and the bark may be pretty dry. Sometimes living in thinner parts of trees inhabited by Pytho kolwensis.",Logging and lack of self-thinning are the main threats to this species. Ditching to favour spruce growth and the subsequent drying of the area are other threats.,The species occurs mostly in nature reserves. Restoration of spruce mires is required.,"Pettersson, R., Hyvärinen, E., Munteanu, N., Istrate, P., Schlaghamersky, J. & Schmidl, J."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,PYTHIDAE,Pytho,kolwensis,,,,,DD,,EN,(B2ab(iii)),European regional assessment: listed as Data Deficient as no information about the Russian range is available. EU 27 regional assessment: listed as Endangered under category (B2ab(iii)) as the Area of Occupancy is less than 500  km² and the species has extreme habitat preferences which is declining due to heavy logging.,Unknown,This species is known from northern and central Europe.,In Sweden P. kolwensis is found at a few fragmented localities (ten localities); several of the localities have weak populations. In Finland there are more than 20 existing localities known but it disappeared from many earlier localities; many populations are weak and decreasing. In Poland there is only one location. In Estonia there are very old records from early  20th  century. There is no information about the Russian population.,"This is an obligate saproxylic species. The species needs abundant amounts of dead wood, it has poor dispersal abilities (not eager to fly). The diameter of trunks must be 30-40 cm thick at least. It requires productive forest. In Finland it only lives in primeval spruce forests on moist ground with continuity of abundant fallen spruces. Larval stage three to four years and larvae live under the bark of big fallen spruces.","This species is threatened by unsustainable forest management, including forestry clearance, removal of dead and dying trees. Ditching of forests is another threat leading to the drying of the area. In Finland very few suitable habitats for this species are left in managed forests.","This species is listed on Annex II and IV of the EU Habitats Directive. It occurs in protected areas; in Finland nearly all localities are in protected areas. It is red-listed as Endangered in Sweden (2005), the same as in earlier red-list (2000).","Pettersson, R., Hyvärinen, E., Munteanu, N., Istrate, P., Schlaghamersky, J. & Schmidl, J."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,PROSTOMIDAE,Prostomis,mandibularis,,,,,NT,,NT,,"European regional assessment: listed as Near Threatened since the species requires a specific type of decaying wood, its distribution is very fragmented, and so its Area of Occupancy is probably not much greater than 2,000  km², and the extent and quality of its habitat is declining, thus making the species close to qualifying for Vulnerable. EU 27 regional assessment:   listed as Near Threatened since the species requires a specific type of decaying wood, its distribution is very fragmented, and so its Area of Occupancy is probably not much greater than 2,000 km², and the extent and quality of its habitat is declining, thus making the species close to qualifying for Vulnerable.",Decreasing,"This species is widespread across central Europe but thinning northwards; west into northern Spain. It is also found in all Caucasus, Turkey and Iran (Lobl and Smetana 2008). In Hungary this species is very sporadic; apart from a few very old (at least 50 years old) records, there are two areas where extant populations are known. These are the Koszeg Mountains (in the westernmost part of the country) and the Mecsek Mountains (in the southern part of the country) (O. Merkl pers. comm. 2009). In Spain there are four documented localities, two in the mountains nearby the Catalonian Pyrenees (Español 1963) and two in the Basque country mountains (Martínez de Murguía et al. 2007, Pagola-Carte et al. 2007); a fifth site has recently been discovered in the Cordillera Cantabrica (K.N.A. Alexander pers. comm. 2009). In Portugal it was recorded in the  19th  century from two sites in the same area in the north (Oliveira 1893) and recently (1990s) from a second area in the extreme northeast (J.M. Grosso-Silva and P. Soares-Vieira pers. comm. 2009).","Few European countries have existing populations and the species is rare, scattered and declining in most; it has national Red List status in most north European countries, for instance in Norway, Sweden, Poland, Germany. It is believed to be extinct in many countries and subfossil presence only in Britain (many sites) and Ireland (Mid Holocene, 2921-2445 BCE) (K.N.A. Alexander pers. comm. 2009). In Hungary the known extant populations are small, but the number of the individuals in certain logs may be high (O. Merkl pers. comm. 2009). In Spain there are only five populations known, across the northern mountain zone (Español 1963, Martínez de Murguía et al. 2007, Pagola-Carte et al. 2007) - this species probably reaches its southern distribution limits here; no information on local population size available (J.J de la Rosa pers. comm 2009). It could be present in additional places of the Pyrenees area with large old trees but these places are anyway rare in the area (J.J. de la Rosa pers. comm. 2009). In Ukraine it is considered a rare species.","This is an obligate saproxylic species. Adults and larvae live amongst moist red-rot in decayed heartwood of large old tree trunks, including oak, cherry, beech and pine; uses live standing trees as well as dead fallen trunks. Widely regarded as an old growth species across its range, with existing sites old forest areas and ancient wood pastures within the cultural landscape (K.N.A. Alexander pers. comm. 2009). In Germany the population is scattered. In Hungary the known extant populations are in deep valleys and ravines where old red-rotting logs (mainly beech and wild cherry) cannot be removed (O. Merkl pers. comm. 2009). In Spain it is present in chestnut and oak forests with old trees (J.J. de la Rosa pers. comm. 2009) also in old wood pastures (K.N.A. Alexander pers. comm. 2009).","The main overall threat is likely to be degradation or loss of habitat quality, involving structural changes in the tree populations arising from changing land use – affecting age structures and tree density. Exploitation from forestry is often a key immediate issue, but equally damaging can be long-term changes towards canopy closure and loss of ancient trees as a result of non- or minimum-intervention management systems which all too often exclude grazing by large herbivores. Fragmentation and increasing isolation of beetle populations are also key factors. Loss of old trees and lack of new generations; removal of old, dying and dead trees are key threats to this species (K.N.A. Alexander pers. comm. 2009). In Hungary removal of dead wood (mainly large fallen logs) is a serious threat (O. Merkl pers. comm. 2009). In Spain habitat fragmentation and loss of dead wood are threats to this species (J.J. de la Rosa pers. comm. 2009).",Conservation action should be focused to prevent dead removal from forests. The species occurs in several protected areas (e.g. in Hungary and Spain). It is listed as Vulnerable in Poland.,"Nieto, A., Mannerkoski, I., Tykarski, P., Mason, F., Dodelin, B. & Tezcan, S."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,MELANDRYIDAE,Phryganophilus,ruficollis,,,,,NT,,NT,,"European regional assessment: listed as Near Threatened since the species depends on forests hardly disturbed, and so its Area of Occupancy is probably not much greater than 2,000  km², and the extent and quality of its habitat is declining, thus making the species close to qualifying for Vulnerable.  EU 27 regional assessment:   listed as Near Threatened since the species depends on forests hardly disturbed, and so its Area of Occupancy is probably not much greater than 2,000  km², and the extent and quality of its habitat is declining, thus making the species close to qualifying for Vulnerable.",Decreasing,"This species is widespread across all Europe, excepting the British Isles. It is also known from Siberia, Far East and Japan. In Ukraine it is only present in the Carpathians and in the western part of the forest zone.","There is little information available on the abundance of this species but the species is considered rare in Europe and its population is decreasing. In Finland it is widespread but very rare. In Ukraine it is very rare. In Portugal it has been recorded only once, from the extreme north of the country (Oliveira 1893).","This is an obligate saproxylic species. The larvae develop in white-rotten heartwood of various tree species, although mostly of oak Quercus; the larvae and pupae hibernate. The life cycle is two to three years, with adult beetles active from the end of May into June (Nikitsky et al. 1996). It requires continuity of dead trees, and is confined to almost undisturbed natural forest. In Finland this species is also present in burnt forests.","The main overall threat is likely to be degradation or loss of habitat quality, involving structural changes in the tree populations arising from changing land use – affecting age structures and tree density. Exploitation from forestry is often a key immediate issue, but equally damaging can be long-term changes towards canopy closure and loss of ancient trees as a result of non- or minimum-intervention management systems which all too often exclude grazing by large herbivores. Fragmentation and increasing isolation of beetle populations are also key factors. The species is relatively large and easy to find by collectors.",This species is listed on Annex II and IV of the EU Habitats Directive.,"Nieto, A., Mannerkoski, I., Tykarski, P., Mason, F., Dodelin, B. & Tezcan, S."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BORIDAE,Boros,schneideri,,,,,VU,A2ac,EN,A2ac,"European regional assessment: listed as Vulnerable because it is suspected that a population decline, estimated to be more than 30% would be met over the next ten years, inferred from degradation or loss of habitat quality, involving structural changes in the tree populations arising from changing land use. This species has been undergoing a severe decline in Europe due to its sensitivity to forest management which is becoming more intense. EU 27 regional assessment: listed as Endangered according to criterion (A2ac),  because of a serious population decline, estimated to be more than 50% over the last ten generations, inferred from degradation or loss of habitat quality, involving structural changes in the tree populations arising from changing land use. The species is declining severely or even became extinct in most countries of its former range.",Decreasing,"This species is widespread across central, northern and eastern Europe. In Ukraine it is present in the forest zone and in the Carpathians. There are old records from 1876 and some disputed ones in the Czech Republic and there are assumptions that it might be present in the Bohemian Forest; it could be Extinct there. In France records need to be validated. In Finland it has a very localised distribution, more frequent in the easternmost part of Finland. It is also found in Siberia, far east Russia, Japan, and north China (Lobl and Smetana 2007).","Extinct in western and central Europe and very rare and threatened in Slovakia, Czech Republic (no recent records), Poland, Lithuania, Latvia, Estonia, Sweden (Vulnerable) and Finland (Karalius et al. 2009).In Lithuania there are 57 records across nine districts since its first detection in 1972 (Karalius et al. 2009). In Ukraine it is rare. In Finland there is a continuing decline in the Area of Occupancy. It has disappeared from the whole mainland of Sweden, and there has been a reduction of more than 50% during the last 100 years. The last observations in some parts are from the 1920s or 1950s. In Poland there are only two localities in the very east. In Germany not extant within the borders after 1918.The population trend is decreasing with fragmentation effects and declining habitat.","This is an obligate saproxylic species. It is found in coniferous and mixed forests under the bark of dead conifer trees, occasionally broad-leaved trees; it requires trees with a diameter of more than 7-10 cm at a height of 120 cm, with loose bark and damp under-bark layer (Karalius et al. 2009). It only colonises standing dead trees but may still be present after they have collapsed. The species is connected to the fungi Ophiostoma pini in boreal areas - the larva feeds on the fungus under bark - and it is mainly found in Scots pine Pinus sylvestris trees (primary habitat), but it is sometimes found in other trees if they have been burnt. The life cycle is two years; larvae and adults hibernate, and the adults are active in VII-VIII (Drogvalenk? 1999, Nikitsky et al. 1996). In Ukraine, the beetle is especially associated with pine Pinus, oak Quercus, lime Tilia, and sometimes birch Betula, willow Salix, aspen Populus tremula, and alder Alnus. In Finland in addition to the pine dominated old-growth forests the species lives on burned areas in trees killed by fire, sometimes even in stumps.","Cultivation and intense exploitation of forests are major threats to this species (Karalius et al. 2009). Other threats include the loss, destruction and harvesting of old dead trees and suppression of forest fires. The lack of self-thinning is a threat in pine forests. The main overall threat is likely to be degradation or loss of habitat quality, involving structural changes in the tree populations arising from changing land use (sensitive to forest management).","This species is listed on Annex II of the EU Habitats Directive. It is also categorized as threatened in all the countries where it occurs. This species is likely to struggle unless conditions change. It is important to preserve the forest in its natural condition. The species occurs in some protected areas (e.g in the Poleskyi reserve, Ukraine).","Pettersson, R., Hyvärinen, E., Munteanu, N., Istrate, P., Schlaghamersky, J. & Schmidl, J."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,EUCHIRIDAE,Propomacrus,cypriacus,,,Yes,Yes,CR,B2ab(iii),CR,B2ab(iii),"European regional assessment: listed as Critically Endangered because  it is entirely dependent upon veteran trees as it inhabits decaying heartwood. This is a very specific habitat type which is already highly fragmented and subject to continuing significant decline. The  Area of Occupancy has not been quantified but it is less than 10 km². The rate of loss of veteran trees has not been quantified, but it is significant, and it may potentially exceed 20% in the next ten years (= three generations). Moreover, there is very little regeneration of suitable habitat across the species' range. Once the existing veteran trees have died, there will be no replacements in many areas. Even if efforts are made now to re-plant appropriate tree species, there may still be a 'gap' during which time there would be very little suitable habitat available. Action is urgently needed to protect and appropriately manage existing veteran trees, as well as to ensure that suitable habitat continues to be available in future.  EU 27 regional assessment: listed as Critically Endangered (B2ab(iii)), because it is entirely dependent upon veteran trees as it inhabits decaying heartwood. This is a very specific habitat type which is already highly fragmented and subject to continuing significant decline. The Area of Occupancy has not been quantified but it is less than 10 km². The rate of loss of veteran trees has not been quantified, but it is significant, and it may potentially exceed 20% in the next ten years (= three generations). Moreover, there is very little regeneration of suitable habitat across the species' range. Once the existing veteran trees have died, there will be no replacements in many areas. Even if efforts are made now to re-plant appropriate tree species, there may still be a 'gap' during which time there would be very little suitable habitat available. Action is urgently needed to protect and appropriately manage existing veteran trees, as well as to ensure that suitable habitat continues to be available in future.",Decreasing,"This species is only found in Cyprus. Reported from scattered localities all over Cyprus (Orga, Akamas, Mora, Cape Andreas, Panagia, Alethriko, Vretsia, Kelefos and Korfi) (Alexis and Makris 2002). There are also records from Amathus and Lemesos.","The species is rare and local, found always in small numbers (C. Makris pers. comm. 2009) and it is considered that the population trend is decreasing.","This is an obligate saproxylic species. This species lives in stands of old Quercus infectoria trees and more rarely in lowland maquis with old Ceratonia siliqua trees. It is often found in linear or solitary stands of old trees, along streets, rivers or in parks, and has also been found in orchards. Larvae have been found in decaying wood of Quercus infectoria ssp veneris (C. Makris pers. comm. 2009) and Ceratonia siliqua (Pittino and Miessen 2007). Adults are attracted to wine traps but rarely to light.","The main overall threat is degradation or loss of habitat quality, involving structural changes in the tree populations arising from changing land use – affecting age structures and tree density. Exploitation from forestry is often a key immediate issue, but equally damaging can be long-term changes towards canopy closure and loss of ancient trees as a result of non- or minimum-intervention management systems which all too often exclude grazing by large herbivores. Fragmentation and increasing isolation of beetle populations are also key factors.  The main specific threat is however the loss of habitat, which is old hollow trees, due to extraction, clearing, and destruction of veteran trees. This species is restricted to veteran trees, so any activities which destroy these trees (e.g. cutting down avenues) is strongly detrimental to the species. In urban areas trees are often ´sterilized´ by burning and filling of the rot holes with concrete or other materials. Recruitment of new generations of trees is a big issue.","This species is listed on Annex II and IV of the EU Habitats Directive. Action is urgently needed to protect and appropriately manage existing veteran trees, as well as to ensure that suitable habitat continues to be available in future.","Nieto, A., Petrakis, P., Schmidl, J. & Pettersson, R."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,EUCHIRIDAE,Propomacrus,bimucronatus,,,,,NT,,NT,,"European regional assessment: listed as Near Threatened as it is partly dependent upon veteran trees as it inhabits decaying heartwood. This is a very specific habitat type which is already highly fragmented and subject to continuing significant decline. Although this species has a relatively wide distribution, its Area of Occupancy is small as it is found in veteran trees which are scattered across the landscape at very low densities. The Area of Occupancy of this species has not been quantified, but it may not be much greater than 2,000  km². The rate of loss of veteran trees has not been quantified, but it is significant, and it may potentially exceed 20% in the next ten years (= three generations). Moreover, there is very little regeneration of suitable habitat across the species' range. Once the existing veteran trees have died, there will be no replacements in many areas. Even if efforts are made now to re-plant appropriate tree species, there may still be a 'gap' during which time there would be very little suitable habitat available. Action is urgently needed to protect and appropriately manage existing veteran trees, as well as to ensure that suitable habitat continues to be available in future. Also there is a need to continue traditional management of old cherry orchards. EU 27 regional assessment: listed as Near Threatened as it is partly dependent upon veteran trees as it inhabits decaying heartwood. This is a very specific habitat type which is already highly fragmented and subject to continuing significant decline. Although this species has a relatively wide distribution, its Area of Occupancy is small as it is found in veteran trees which are scattered across the landscape at very low densities. The Area of Occupancy of this species has not been quantified, but it may not be much greater than 2,000  km². The rate of loss of veteran trees has not been quantified, but it is significant, and it may potentially exceed 20% in the next ten years (= three generations). Moreover, there is very little regeneration of suitable habitat across the species' range. Once the existing veteran trees have died, there will be no replacements in many areas. Even if efforts are made now to re-plant appropriate tree species, there may still be a 'gap' during which time there would be very little suitable habitat available. Action is urgently needed to protect and appropriately manage existing veteran trees, as well as to ensure that suitable habitat continues to be available in future. Also there is a need to continue traditional management of old cherry orchards.",Unknown,"This species is only found across some countries in south-eastern Europe. It is common in Asian part of Turkey, but not in its European range.",There is little information available on the abundance of this species. However the population is likely to be small and fragmented due to its reliance on veteran oak trees (and cherry orchards).,This is an obligate saproxylic species that requires large veteran trees as it inhabits decaying heartwood; the beetle has been found on sun exposed Quercus (P. Istrate pers. comm. 2009) and in old traditionally managed cherry orchards; adults are attracted to Compositae flowers for feeding (S. Tezcan pers. comm. 2009). Little information is available on the tree landscape types occupied but it is clear that the cultural landscape is important.,"This species lives in veteran trees, so any activities which destroy these trees (e.g. cutting down avenues) is strongly detrimental to the species, as is the lack of new generations of trees developing. Traditional management of old cherry orchards and veteran trees is vital and yet the essential land management systems which produce them are breaking down across the range.",No information available.,"Nardi, G., Tykarski, P., Munteanu, N., Istrate, P., Horák, J., Tezcan, S. & Putchkov, A."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BUPRESTIDAE,Buprestis,splendens,,"This species belong to subgenus Stereosa Casey, 1909 (Verdugo 2005).",Yes,,EN,"B2ab(iii,iv)",EN,"B2ab(iii,iv)","European regional assessment: listed as Endangered (B2ab(iii,iv)) in view that its area of occupancy is less than 500 km², its habitat is threatened by unfavourable forest management and under decline. This European endemic is very rare throughout its range with isolated populations and is known or suspected to be Extinct in some countries. EU 27 regional assessment: listed as Endangered (B2ab(iii,iv)), in view that its area of occupancy is less than 500 km², its habitat is threatened by unfavourable forest management and under decline. This European endemic is very rare throughout its range with isolated populations and is known or suspected to be Extinct in some countries.",Decreasing,"This species is believed to be scattered across Europe ranging from Russia to central and western Europe, and from south-eastern Europe to northern Europe; but is absent from Britain and Ireland. In Italy it has been recorded from two Apennines sites in Basilicata Region (southern Italy) (Curletti 2006). In Romania, it has been recorded from the south-western part of the country (P. Istrate pers. comm. 2009). It is known from three localities in Spain. Its status in Greece is not known.It formerly occurred in central Europe and the forest zone in Ukraine, however its has not been found there for many decades. In Germany, Austria and Sweden this species is Extinct.","This species is very rare across its European range, and its populations are severely fragmented and declining. It might be Extinct in Ukraine and Spain, and it is already Extinct in Germany, Austria and Sweden. At present the species occurs only in a minor part of its original range with small and widely separated relict populations (Luce 1996). In Ukraine, this species is very rare. It was known from one specimen collected near Kiev 60 years ago (A. Putchkov pers. comm. 2009). In Spain, it is only known from three specimens collected in the last 50 years. There is only one old record from Bavaria from before 1900 in Germany There is one recent record in Poland. In the Balkans, there is little information about the remaining populations. In Romania, a new specimen was reported a few years ago from the south-western Carpathians (P. Istrate pers. comm. 2009).","This is an obligate saproxylic species. This species lives in relict old growth Pinus forests.Larval development takes place in the dead wood of large diameter trunks (above 40 cm) and in the higher portion of the tree. Host trees have to be sun-exposed. In Romania, the newly reported population is in Pinus nigra relict forest (P. Istrate pers. comm. 2009).","The main overall threat is commercial and illegal logging, affecting age structures and tree density. Several sub-populations which are not subject to this threat are endangered by slow re-growth and therefore vulnerable to single threatening events such as fires. Remaining populations can be threatened by commercial collection of specimens. In Romania, the threats to this species are unknown, possibly the loss of populations is due to removal of dead and dying trees (P. Istrate pers. comm. 2009).","This species is listed on Appendix II of the Bern Convention and Annex II and IV of the EU Habitats Directive. This species is possibly Extinct in many countries and it is likely to struggle unless conditions change. Monitoring of the remaining sites and action plans based on this monitoring are recommended. In Romania, the only known population is well preserved in one protected area; the place is difficult to access (P. Istrate pers. comm. 2009). In Italy, one of the localities is in a national park.","Mason, F., Campanaro, A., Horák, J., Istrate, P., Munteanu, N., Büche, B., Tezcan, S., Méndez, M. & Dodelin, B."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,MYCETOPHAGIDAE,Triphyllus,bicolor,,,,,LC,,LC,,"European regional assessment: listed as Least Concern in view of its wide distribution (although increasingly fragmented), presumed large overall population, , it occurs in a number of protected areas, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.  EU 27 regional assessment: listed as Least Concern in view of its wide distribution (although increasingly fragmented), presumed large overall population, , it occurs in a number of protected areas, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Stable,"This species is found throughout much of Europe. It is absent from Ireland. It also occurs in the Caucasus and Turkey. In Ukraine it occurs in the Carpathians and in the western part of the forest and forest-steppe zones. In Hungary this species is widespread in the hilly and mountainous regions. It is widespread in Britain, as far north as southern Scotland, and scarcer in the far west. In Portugal it was only recorded in the 19th century from the extreme north.","A widespread and common species in Europe with stable populations.In central Europe this species is not uncommon. In Hungary the population size and trend have not been quantified, although the species is regarded as common in its localities. In Ukraine it is not very common.In Sweden the populations are stable and possibly increasing. In the UK it is widespread across lowland Britain but its distribution is increasingly fragmented and populations are increasingly isolated; some evidence for a significant decline has been recorded in recent decades.","This is an obligate saproxylic species. In the UK adults are mainly found at fresh fruiting bodies of the bracket fungus Fistulina hepatica, but also occasionally Laetiporus sulphureus; on oak Quercus trunks; also reported from fungi on beech Fagus although this may just be L. sulphureus (Alexander 2002). In Ukraine adults have been found in a wider variety of wood-decay fungi (Fistulina hepatica, Laetiporus sulphureus, Crepidotus mollis, C. cirrhatus). The adult beetles are active in VI-IX; both adult and larvae hibernate. The life cycle is one year (Nikitsky et al. 1996). Fistulina is the main host fungus in Germany.In Hungary it occurs in broad-leaved forests, mainly in oak, hornbeam and beech. In the UK mainly in ancient wood pastures and historic parklands in the cultural landscape (Alexander 2002).",There are no major threats to this species. However the loss of old trees and decaying wood are negative factors.,"No conservation actions are in place other than FSC guidelines.In the UK this species has no conservation status and it has been overlooked by UK conservation agencies. It should be graded Nationally Scarce. It is listed as Vulnerable in Germany because of the scarce resource, which is Fistulina.The species occurs in several protected areas (e.g. UK, Hungary).","Nieto, A. Mannerkoski, I., Pettersson, R., Mason, F. & Schmidl, J."
