Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Red List Assessors
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,intermedium,,,Yes,Yes,VU,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",VU,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","European regional assessment: Vulnerable (VU). EU 27 regional assessment: Vulnerable (VU). Coenagrion intermedium is endemic to the island of Crete, Greece. Its present known extent of occurrence is about 3,800 km² (polygone method) and the species is presently known from only 13 places spread over only 9 streamlets and one streamfed pond (10 localities) and is confined to upper courses of brooks with shady habitats and moderate current speed. A future population and range decline is expected due to climate change and rapid habitat destruction due to water exploitation. All lotic habitats in Crete are endangered given the present climate trend and related increased water caption. Given these threats and the low number of locations, the species is assessed Vulnerable.",Unknown,"Coenagrion intermedium is endemic to Crete (Greece) (Battin 1989, 1993; Boudot et al. 2009). Most of its populations are isolated by high mountain systems and dry areas.","According to Jödicke (2005), the species is widespread and common on Crete.",Jödicke (2005) mentions Coenagrion intermedium from both running and standing waters. The former is probably the most important habitat as running waters are more common on the island. The species was found at brooks near the coast but also in those stretches more inland. It is absent from brooks without vegetation. The species has a preference for stretches of brooks with a slow current. Larvae have been collected from between submerged tree roots.,"C. intermedium has presumably declined as a result of rapid habitat destruction and degradation, human exploitation of water, water pollution, eutrophication and forest destruction. C. intermedium is threatened due to its restricted distribution and its few numbers of known localities (currently 13 places on nine streams). The current agricultural policy leads to the decrease of C. intermedium by allowing for and favouring the cultivation and irrigation of olive trees, the change of water regime of streams and streamlets and the destruction of bank side vegetation. Climatic change will also have a negative impact on breeding sites in the future, but this is already exacerbated by the increased water demand for agriculture and urbanized areas.","Control of water use and gallery forest preservation are required. The capture of springs and headwaters should be absolutely prohibited, whereas this kind of alteration clearly increases throughout Greece as a reaction to climate change. Erection of natural reserves involving the upper course of Cretan brooks is necessary. Mapping of populations is also needed, as current records are limited (only 13 from 1980 onwards).","Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,lunulatum,,,,,LC,,LC,,"European regional assessment: Least Concern (LC). EU 27 regional assessment: Least Concern (LC). Coenagrion lunulatum is threatened mostly due to climate change in its western and southern range. However, the species has a relatively wide range in northeast Europe and is therefore assessed as Least Concern.",Unknown,"Coenagrion lunulatum ranges from western Europe (Ireland and France) to central and northern Europe and further to North Japan. In the west and the south its range is fragmented in isolated aggregates of post-glacial relict populations confined to both cold lowlands (Ireland) and mountainous areas (France, Switzerland, Austria, Czech Republic, Slovenia). In the Ukraine, it is very rare in the northwest and extremely rare in the central part.",C. lunulatum is very rare in its relict areas in the west and western Central Europe. It becomes more common further east and north of continental Europe and in Fennoscandia.,"C. lunulatum is mostly a spring and early summer species which reproduces in pools bound by Sphagnum bogs and transition mires, in swamps, marshes, lakes, and in field and forest pools and lakes.","C. lunulatum is highly endangered by global warming and multiple abnormal drought periods in its western and southern range, where it is disconnected from its main area and is present only as post-glacial relict populations. Several good localities in the Massif Central in France have been found completely dry during the torrid summer 2003 and it is not known if the species re-established subsequently. Also in northern Germany it is endangered by changes in the water table and partly drying out of the waters. However, the species is widely scattered to widespread over large areas and in innumerable potential localities in the core of its range, so that it is not threatened at the European scale.","No conservation measures are needed in the core of its range. Climate change might lead to a further decline of the isolated populations in the west and southwest of its range. Increasing the amount of habitat by restoration or maybe by the creation of new habitats might be successful in maintaining the presence of the species. In Germany, it is classed as Critically Endangered in the national Red List.","Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,johanssoni,,,,,LC,,LC,,European regional assessment: Least Concern (LC). EU 27 regional assessment: Least Concern (LC). The species is limited to areas with a boreal climate but has a large range in North and Northeastern Europe where suitable habitat is common and the species is widespread and often abundant. The species is therefore assessed as Least Concern.,Stable,"Coenagrion johanssoni ranges from Scandinavia, where it is not uncommon in peaty areas, to the Baltic states, where it is rare, and to north and east Siberia.","The species is widespread over almost all of Fennoscandia and northern Russia in peaty habitats. Moderate-sized populations are generally observed, but adults are easily overlooked due to their small size.","C. johanssoni occurs in pools and lakes bounded with Sphagnum bogs, transition mires, in peaty swamps, and fens.",The species is moderately common to widespread and is not threatened in Europe.,There is no need for specific conservation measures.,"Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,ornatum,,,,,NT,,NT,,"European regional assessment: Near Threatened (NT). EU 27 regional assessment: Near Threatened (NT). C. ornatum has a specialised habitat, is highly localised and showed a strong decrease in the west of Europe. It is not rare in the east and southeast, where its status is presently not well documented. This species is fragmented in large parts of Europe and a rapid decline could take place in a relatively short period.In the western part of its range C. ornatum is very scarce and has declined at a higher rate than in other parts of its range (perhaps even as high as 25% decline there). The species has limited ability to disperse and may be more susceptible to habitat loss than more mobile species. Climate changes and human factors (e.g., expansion of settlements, intensification of agriculture) may destroy its specialised habitats. It is projected that declines will be seen in the species' range (area of occupancy and extent of occurrence) and population size in the near future. It is difficult to be certain about the scale of these declines, but given the ongoing threats to its available habitat it is projected that C. ornatum may decline by 10-30% over the next 10 years (nearly meeting VU A3c). Thus this species is listed as Near Threatened.",Decreasing,"Coenagrion ornatum ranges from West and Central Europe, where it is very rare after a strong decrease, to East and Southeast Europe, where it is probably more widespread. Most localities in the west and the north are presently disjunct from its main area, but it is unclear if this multiple fragmentation is natural or resulting from human activities.",Small to moderate-sized populations are generally reported. The species is very rare in the west but its present status in the east and southeast of Europe is poorly documented.,"Coenagrion ornatum is a specialized species confined to seepage waters with a thin water film and small sunny brooks, streamlets and ditches with organic mud and dense hygrophilous herbaceous vegetation (Scirpus, Iris pseudacorus, Mentha aquatica, Nasturtium officinale, Sparganium spp.).","Draining operations for intensive agriculture, habitat drying up and destruction due to rainfall deficit, drought periods, water extraction and over-irrigation with lowering of the watertable, hard cleaning and correction of brooks and ditches, abandonment of soft cleaning of ditches in traditional agricultural landscape and trampling by livestock are responsible for the continuous extinction of this highly specialized species in large parts of Europe.","C. ornatum is included in Annex II of the European Habitats Directive and thus all its habitats should be preserved from any kind of alteration. In some areas, the continuation of soft cleaning of ditches in traditional agricultural landscape contribute to the conservation of the species, but the application of hard cleaning technologies to brooks and ditches as well as the developement of draining procedures to wet soils and grasslands destroy the habitat of this specialised species.","Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,ecornutum,,,,,DD,,NE,,"European regional assessment: Data Deficient (DD). EU 27 regional assessment: Not Evaluated (NE). According to the current available published information, the species is not threatened in Europe at the moment. Due to the gap of about 2,000 km separating the Uralian isolate from the main range of the species, no recolonisation can be expected in case of extinction. In the light of current evidence, the species is assessed as Data Deficient, but is probably of Least Concern as it seems to be abundant at the sites where it is found.It does not occur within the EU 27.",Stable,"Coenagrion ecornutum is an Asiatic species which ranges from Japan and Korea to the West Altai and shows a relict isolate in the south Ural (Yanybaeva 1999b; Kosterin 2005; Yanybaeva et al. 2006). The European part of this isolate seems restricted to parts of the Bashkortostan Republic and is about 2,000 km apart from the main range of the species.",Coenagron ecornutum is stated to be quite abundant at the four localities published.,"Coenagrion ecornutum reproduces mostly in standing waters, in the European part it is known mainly from lakes but has been recorded in running waters as well.",The potential threats to this species are not known.,The presence of this species in Europe is poorly known and specific information on its habitat choice and potential threats is lacking. A field survey is needed for this species.,"Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Nehalennia,speciosa,,,,,NT,,VU,"B2ab(ii,iii,iv)","European regional assessment: Near Threatened (NT). EU 27 regional assessment: Vulnerable - VU B2ab(ii,iii,iv)Nehalennia speciosa has shown a strong and continuing decline in Europe. Although it disappeared from much of its European range and became isolated in many regions it still has a large range in northeast Europe. There are numerous populations in the eastern range of its distribution, for example in Russia, and the species is therefore assessed as Near Threatened at European level.In the European member states, it is estimated that the species has undergone a decline of around 30 % in the number of populations and sites, but most of this decline took place longer than 10 years ago and it is not suspected that this decline will continue in the next decade at such a high rate. The species is found at less than 1,000 very small sites in Europe and it is therefore assumed that the AOO is <2,000 km². The sites are severely fragmented and there is a noted decline in area of occupancy, area of habitat and the number of sites. For this reason the species is assessed as Vulnerable for the European member states.",Decreasing,"Nehalennia speciosa has a wide, partly fragmented, range from west Europe over northern Asia to Japan. The westernmost records are from Belgium and the Netherlands while in the north the species occurs to the southern parts of Sweden and Finland. Its southern limits are found in north Italy, Austria, Czech Republic, northern Romania and western and northern Ukraine. There are two old records known from the south of Ukraine: Crimea and Kherson (the latter seems to be doubtful) (Bernard and Wildermut 2005). The species has severely declined and went extinct in the Netherlands (last record 1912), Belgium (1960), Luxembourg (1960), Romania (1953), Slovakia (1960), and France (19th century). In most of the countries with recent records the species has declined and in several countries only isolated populations remain, e.g. Italy with five populations (T. Fiorenza and I. Pecile pers comm.) and Denmark with two populations.",At many localities suitable habitat is often of limited size and less than a few hectars large. The species however occurs often in high numbers and many populations count several hundreds to several thousand individuals.,"Nehalennia speciosa occurs in pools, bogs, fens and marshes and is most often found in shallow borders of acidic, nutrient-poor water bodies and wet depressions of bogs and fens. The habitat is largely unshaded but almost always lies in woodland of, in most cases, Pine (Pinus) or Spruce (Picea). The species is confined to specifically structured vegetation with uniform growth of narrow-leaved plants spaced densely enough to provide protection, but loosely enough to allow free movement. Slender Sedge (Carex lasiocarpa) and Bog-sedge (C. limosa) form at most European locations the dominant vegetation. Other plants, which can form a dominant part of the vegetation, include Beaked Sedge (C. rostrata), Tufted Sedge (C. elata), Purple Moor-grass (Molinia caerulea) and Water Horsetail (Equisetum fluviatile). A crucial factor for the species microhabitat is the low depth of the water. This allows the water to warm up fast, favouring a fast development of the larvae, and makes the habitat unsuitable for predators like fish. N. speciosa is one of the few European dragonfly species that still mainly occur at primary (not altered by humans) habitats.",At many European localities the species went extinct due to habitat destruction caused by drainage and land reclamation. From the 1960s onwards pollution by nitrate became a dominant factor in the decline of the species. This resulted in the alteration of the vegetation due to which the needed vegetation structure disappeared. Pollution by nitrate is still an important factor but seems to have become less intensive. A relatively new factor is prolonged spells of hot and dry weather resulting in the desiccation of the habitats. Local threats are degradation of habitats by livestock and tourism.,"The species has a very specific habitat choice and a limited dispersal ability. Many of the remaining European localities are isolated and local extinction at these places will be definite. Actions to be undertaken for this species are:- Mapping the distribution of the remaining populations by checking all suitable locations. - Eliminating direct local threats like impact by livestock and tourism.- Downgrading the local impact of pollution by nitrate and desiccation. This can be done by creating forest surrounding the locality, which will shield areas from pollution by nitrate from adjacent farmland (but mind the impact on the hydrology).There is little experience with creating suitable habitat for this species. Given the specific habitat choice this is probably not easy. However a recent experiment with this in Niedersachsen in 2005 resulted in successful reproduction in 2008 (Clausnitzer 2009) showing that it is possible to create new habitats for the species. In areas where there are only small and isolated populations left, experiments like the one mentioned for Niedersachsen are needed in order to find ways to secure populations in the long term.This species is severely threatened in large parts of its northern European range and should be legally protected at European and national level where not in place already.","Kalkman, V.J."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Enallagma,cyathigerum,,"Male abdomen 25-25mm and hind wing 18-21 mm. Female abdomen 22-28mm and hind wing 18-22mm. Vertex and occiput black, marked with pyriform postocular pale blue spots, in between present a similar coloured streak but not connecting two spots. Segment 8 to 10 with fine spines on hind femora and tibae. Abdomen bright glossy azure blue with a small subapical cordate black spot. Superior anal appendages 1/3rd of abdomen segment 10.",,,LC,,LC,,European regional assessment: Least Concern (LC). EU 27 regional assessment: Least Concern (LC). Enallagma cyathigerum is a widespread and common European species and its habitats are not threatened. The species is therefore assessed as Least Concern.,Stable,"Enallagma cyathigerum is one of the most widespread damselflies in the world. Its range covers Europe, Asia, northwest Africa and northern America. The species is widespread and common in the European part of its range occurring to the far north of Scandinavia. It becomes scarcer towards the Mediterranean being absent from many of the islands and being rare in the low and dry regions of Spain, Italy and Greece. In India the species is found in Manipur (Lamjao, Bishenpur), Jammu and Kashmir and West Bengal. Besides India these are also found in Europe,Central Asia,Tibet, North America and British Isles.",The species is common and widespread in its European range and only in the south populations are more scattered. The sizes of the populations are generally high. It can occur in very high densities in central and northern Europe.,E. cyathigerum commonly occurs at standing and slow-flowing waters. The species is especially common at sites with the lack of fish such as acid bogs or at sites where the vegetation provides shelter from fishes. The species can occur in slightly brackish waters. It is one of several species which commonly reproduces in the Baltic Sea.The species inhabits stagnent water bodies and also amongsts marshy habitats. It breeds in ponds and marshes.,There are no major threats to this species.,There are no conservation measures needed.,"Kalkman, V.J."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,fountaineae,,,,,VU,D,VU,D,"European regional assessment:Vulnerable (VU). EU 27 regional assessment: Vulnerable (VU). Ischnura fountaineae is known from only one small lake of less than 1 km2 in Europe. No numeric evaluation is available but the total number of imagoes is certainly less than 250 per generation, so that the species fits the D criteria for the Endangered (EN) category. However, an immigration from Tunisia, where the species is well implanted, is possible and would be able to regenerate the local population, so that the category is downgraded from 1 category and the final assessment is Vulnerable (VU).",Unknown,"Ischnura fountaineae ranges from North Africa and the Middle East to Central Asia and favour arid environments. In Europe it is present only in Pantelleria, an Italian volcanic island with a rather warm sulphurous crater lake situated 72 km east of Tunisia and 101 km southwest of Sicily and reaching about 89 km2 in area. (Boudot et al. 2009, Lohmann 1989, Utzeri and d'Antonio 2005)",The species is abundant on its location on Pantelleria.,"The larvae of Ischnura fountaineae are known to be very tolerant to high salinity and the species favours hot arid areas. This is well exemplified in the Pantelleria population, which is confined to a hot (50°C) sulphurous crater lake showing gas emissions and surrounded by sulphurous springs and a sparse belt of rushes (Juncus sp.).",Touristic frequentation and livestock trampling are probably the main threats for this unique population. Climate change and pollution are potential future threats.,The Pantelleria lake should be preserved from trampling by livestock and tourist activities.,"Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,graellsii,,Ischnura graellsii seems to be progressively replaced by I. elegans through unidirectional hybridization in North Spain (Monetti et al. 2002).,,,LC,,LC,,"European regional assessment: Least Concern (LC). EU 27 regional assessment: Least Concern (LC). Ischnura graellsii is widespread and fairly common in the European part of its range, without indications of decline. The species is assessed as Least Concern.",Stable,"Ischnura graellsii is present in Iberia and northern Africa, where it is widespread and abundant.",The species is very common within its distribution range.,I. graellsii is found at all types of running and standing waters.,None at present.,Not needed at present.,"Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,aralensis,,,,,DD,,NE,,"European regional assessment: Data Deficient (DD). EU 27 regional assessment: Not Evaluated (NE). The discovery of Ischnura aralensis in Europe is very recent (Yanibaeva et al. 2006) and only little is known about its true range. Although the species is split in several disjunct sub-populations in Central Asia due to both natural and human-induced drought, the European populations seems to stay in a wetter area and may be possibly much more widespread than currently known. It is assessed as Data Deficient at the European scale.The species does not occur within the EU 27.",Unknown,"Ischnura aralensis is a Central Asia species which occurs throughout Kazakstan (Asia) and Bashkortostan (Easternmost European Russia) under rather isolated subpopulations, due to the current dry period (exacerbated by water use by humans). It is expected that it was much more widespread in the region under a continuous range during the wetter periods of the Holocene 9,000-3,000 BP (Yanibaeva et al. 2006).",Ischnura aralensis was found to be fairly abundant in its known localities.,Ischnura aralensis is found in lakes in the lower parts of the southern Ural mountains.,"Drought periods, either natural or due to human influence constitute the main threat of the species in its Asian range, which turned probably extinct in the Aral Sea area and some Central Asia localities due to the drying up of the Aral Sea, the Syr Darya and the Amu Darya (a consequence of unadapted cotton culture). Presently, the species is probably not threatened in its five known European Uralian localities.",The species is probably currently not threatened and information on threats is poor but probably no conservation measures are needed.,"Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,saharensis,,,,,LC,,LC,,"European regional assessment: Least Concern (LC). EU 27 regional assessment: Least Concern (LC). Ischnura saharensis is known in Europe from 20 localities scattered over not more than 7,200 km2. There is no sign of decline but its AOO seems to be small (appr. 20 km²). Based on this its status would be either Near Threatened or even Vulnerable (D2). However because the species seems to have no clear threats and a significant immigration from Morocco is expected, this status should be downgraded to Least Concern.",Stable,"Ischnura saharensis is mainly a North African species that extends in Europe only to the Canary Islands (where it was recorded initially as I. senegalensis), and presumably to the Madeira archipelago (sub. I. maderae and I. senegalensis).",The insular European populations of Ischnura saharensis are widely scattered and the species is not rare in the Canary Islands.,"Ischnura saharensis is very mobile and new rain pools in desert areas are quickly colonised (Dumont 2007). The species is well adapted to arid environments and is known to disperse easily and successfully colonize ephemeral water bodies appearing during the rain season (Boudot 2008). Its larval period is short and adults appear before the pools, ponds and lakes will be dried up.","There is no present threat for this species, which is a rapid colonizer of any new water body, but an increased desertification of the Canary Islands would lead to a severe decline.",No conservation measure is needed.,"Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,elegans,,"A wealth of subspecies have been described in this collective species, of which I. e. elegans (Vander Linden, 1820), I. e. ebneri Schmidt, 1938 and I. e. pontica Schmidt, 1938 are presently widely accepted. However, their respective distribution is poorly understood so that all will be assessed together here. The females are polymorphic (three female morphs exist) and show a number of forms, some of which being genetically determined and others related to age.",,,LC,,LC,,European regional assessment: Least Concern (LC). EU 27 regional assessment: Least Concern (LC). I. elegans is a widespread and very common species which is not threatened in Europe and is assessed as Least Concern.,Stable,"Ischnura elegans occurs from Ireland and Spain to Japan, including the whole of Europe except the most northern and southwestern parts. In the British Isles it was found to have expanded its range for about 140 km to the north since 1970, that was attributed to global warming (Hickling et al. 2005).",Ischnura elegans is a widespread and one of the most common and abundant damselflies in Europe.,"This species reproduces in standing and slow-flowing running waters. It is very common on eutrophic and mesotrophic sites, but avoids acid waters. It is rather tolerant to salinity.",I. elegans is able to colonize a wide range of habitats and is not threatened.,No specific measures are needed.,"Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,hastata,,"In the past, this species was placed in a distinct monotypic genus (Anomalagrion Selys, 1857)",,,VU,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",VU,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","European regional assessment: Vulnerable (VU). EU 27 regional assessment:Vulnerable (VU). I. hastata is a highly dispersive species which presumably reached the Azores in the past through storm winds. Although it cannot be excluded it was accidentaly introduced together with exotic animals and/or plants, or transported in water tanks by ancient sailors (Cordero et al. 2005). The European EOO of I. hastata is small (not more than 2,310 km²) and its AOO is around 20 km² or slighly more. It shows a scattered distribution over nearly all islands of the archipelago and was most probably primarily common at every place it was living. However, the situation appears to have changed dramatically during the last decades, during which increased cattle breeding led to a strong water eutrophication and consumption. This resulted in a significant decrease of the species and local extinction. A long-lasting monitoring should be urgently established to follow future population trend with accuracy.Listed as Vulnerable because its Extent of Occurrence is less than 20,000 km², its Area of Occupancy is around 20 km² or slighly more, its distribution is severely fragmented, and there is continuing decline in the Extent of Occurrence, Area of Occupancy, extent and quality of its habitat, the number of mature individuals, and a decrease in number of locations.",Decreasing,"Ischnura hastata is a widespread American species which presumably reached the Azores thanks to storms winds. The species is known to be a strong disperser in spite (or thanks to) of its small size, and was caught by nets attached to planes 300 m above the ground.","The species is said to be widespread and common in the Azores and has been recorded from about 20 localities on every islands of the archipelago, except on Graciosa. In Santa Maria it is very rare, as suitable habitats are almost non existent. One locality has been lost during the last decenniums due to cattle breeding and related water pollution and consumption. Only females have been found in the Azores and it was demonstrated that reproduction proceeds via parthenogenesis (Cordero et al. 2005). This is the single case of parthenogenesis which is known in Odonata until now. Population size might be over 2,000 reproductive females in ponds of 100 m diameter in favourable localities.",The species is common on oligotrophic unpolluted standing waters but disappears with eutrophication due to cattle breeding (Lorenzo-Carballa 2009),"The species is more and more threatened in the Azores through water eutrophication and consumption, which occur at an accelerated rate due to increasing farming (cattle breeding). Eutrophication extirpates the species, which subsists in abundance only in oligotrophic ponds. Water use for cattle drinking lowers water levels and produces ponds without emergent vegetation, where female damselflies cannot lay eggs.Obviously, this remarkable species is very sensitive to water pollution, and despite the high density that some ponds might show, it becomes rapidly more and more at risk. The species became extinct in at least one pond (Lagoa do Capitão) in Pico since the visit by Belle in 1988 (Belle and van Tol 1990), and is now very rare in Lagoa do Caiado (where it was common in 2003). The density of cattle in the islands is very high and the demand for water increases rapidly, that, together with the proliferation of cyanobacteria due to nutrient inputs to pastures through dejections, accelerate eutrophication (Lorenzo-Carballa 2009).",Control of cattle displacement and any measures to mitigate eutrophication are needed. Several localities are situated in nature reserves and should be in practice protected.,"Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,pumilio,,,,,LC,,LC,,"European regional assessment: Least Concern (LC). EU 27 regional assessment: Least Concern (LC). Ischnura pumilio is widespread over the whole of Europe, except Scandinavia, and do not show any decline. It is a pioneer species of which the strong fluctuations of populations are a natural component of its biology. It is assessed as Least Concern in Europe.",Stable,"Ischnura pumilio is a powerful colonizer which spreads from the Azores to Mongolia over the whole of Europe (except most of Scandinavia), the Maghreb, the Levant and West Asia.","This species is widely spread as scattered populations, mostly confined to newly created or ephemeral waterbodies over its whole range. In these kinds of habitats, populations are generally first abundant, then will decrease progressively with colonization by vegetation and animals. Besides, it subsists as small populations in swamps, peat bogs, springs, brooks, and ditches.","Recently created habitats with sparse vegetation can bear huge populations, but the species can also be found in a wide variety of sites such as small or temporary ponds (also nutrient-poor and acidic ones), springs, brooks, and ditches. Populations are often short-lived, disappearing with vegetation succession. I. pumilio is a species which benefits from climatic changes, as it “likes” waters with changing water tables (Ott 2008).",Rainfall deficit can cause the species extinction over wide areas in the south of its range. Change in the management of rice cultivation and water management led to a decline in Italy.,Not needed at present.,"Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,genei,,,Yes,Yes,LC,,LC,,"European regional assessment: Least Concern (LC). EU 27 regional assessment: Least Concern (LC).  Ischnura genei is endemic to some islands in the west Mediterranean, but within its range it is widespread and common. The population trend seems to be stable and is therefore assessed as Least Concern.",Stable,"Ischnura genei is endemic to Sicily, Sardinia, Corsica, Malta and two small islands of the Archipelago Toscano (Capraia and Giglio). It is absent from the mainland.",Ischnura genei is generally common.,The species breeds in all kinds of standing waters and sometimes in slow flowing rivers and ditches.,The species is presently not threatened.,A protection of standing waters in all the Mediterranean islands is recommended.,"Boudot, J.-P."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pyrrhosoma,elisabethae,,Until recently this species was regarded as subspecies of Pyrrhosoma nymphula. Kalkman & Lopau (2006) illustrated the differences between the two taxa and confirmed that they should be treated as valid species.,Yes,,CR,"A4c;B2ab(ii,iii)",CR,"A4c; B2ab(ii,iii)","European regional assessment: Critically Endangered (CR). EU 27 regional assessment: Critically Endangered (CR). P. elisabethae is known from less than 10 locations, several of which are confirmed to have become extinct or are only based on old records (more than 20 years old). All locations are confined to the Greek island of Kérkira, Peloponnese and northwest Greece and southern Albania (area of occupancy is less than 10 km²). The population is split into three main areas that are fragmented. Habitat requirements are poorly known but up to date it was found in the immediate vicinity of well-vegetated streams. Such habitats are heavily influenced by the climatic changes and development of tourism and human settlements. It is clear that this is one of the most threatened damselfly species in Europe.The species meets the threshold requirements for Critically Endangered under criterion B. It is also projected that the population is likely to decline by 30-50% over the next 10 years (VU A4c).",Decreasing,"Pyrrhosoma elisabethae is endemic to the southern Balkans. It is known from eight localities from Peloponnese, Kérkira and southern Albania (Kalkman and Lopau 2006) and from one record in northwest Greece (Muranyi 2007).",Most localities have been visited only once or twice and information on the size of the populations is scarce. The limited information suggest that the species occurs in low to very low densities and some of the known populations might have less than a hundred adult individuals per year.,"Information on habitat requirements is poor. The following notes on the habitat are available:- Corfu: a ditch and along a slow flowing river in the coastal plains- Peloponnese: brooklets with clear, cool water and rich vegetation and a well-vegetated brook Based on this and on some pictures of the habitat it can be concluded that the species mainly occurs in brooks and sometimes in rivers with abundant aquatic vegetation. It is likely that the species cannot survive in habitats that fall dry during hot summers. It is not clear if the species can reproduce in standing waters.","The management of brooks in Albania and Greece is very poor. The natural situation of brooks is, in many cases, destroyed for irrigation purposes and concrete channels often replace brooks. Further threats are water pollution and too intensive management (e.g. the clearing of all riparian vegetation). In recent years climate change has become one of the main threats and during recent hot and dry summers several brooks in Greece where found to be dry. Information on this for the sites where the species occurs is lacking, it is however likely that at least some of its populations were affected by the dry periods. Two known populations were visited in 2007: one population was found extinct and at the other site the habitat was degraded and only one male was found.","This is one of the most threatened European dragonflies and conservation actions are needed immediately. First action to be undertaken is to visit all known localities to establish if the species survives, to gather detailed information on its habitat and to map local threats. Based on this information locations can be selected where the species might occur for further fieldwork. For the known populations a species action plan needs to be created. This needs to be done on population level and in close co-operation with local authorities and landowners. It is mandatory that several of the locations should be included in nature reserves.","Kalkman, V.J."
ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Pyrrhosoma,nymphula,,"No valid subspecies is known, as P. elysabethae match definitely the full species rank (Kalkman & Lopau, 2006)",,,LC,,LC,,European regional assessment: Least Concern (LC). EU 27 regional assessment: Least Concern (LC). Pyrrhosoma nymphula is a common species in most of Europe and there are no indications for a decline. It is therefore assessed as Least Concern.,Stable,Pyrrhosoma nymphula is a western Palaearctic species that is widespread over a large part of Europe. It is absent from northernmost Fennoscandia and from most of the Mediterranean islands. The species is getting less common to the east of its range and is absent from parts of European Russia and most of the eastern Ukraine. To the southeast it extends to the Caucasus and the north of Iran. In North Africa it is only found in the north of Morocco.,This species is in large parts of Europe one of the most common damselflies and occurs frequently in large populations.,"In most of Europe the species is found both in standing and slow flowing waters. In eastern and northern Europe, the species is less common in standing waters and mostly reproduces at running waters. In most cases habitats have rich aquatic vegetation. The species is mostly absent from temporary habitats.","The species is not threatened in most of its European range. In the Mediterranean it might be impacted by climate change and combined with general habitat degradation, this might locally lead to extinction.",The species is not considered threatened and no specific conservation actions are required.,"Kalkman, V.J."
