Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Red List Assessors
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Gonepteryx,rhamni,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Stable,"This species is widespread and common throughout most of Europe. It is absent from Scotland, north of Norway, Finland, Atlantic islands, the Balearic islands and Crete. 0-2,500 m. Also present from North Africa to the Caucasus, West and South Siberia to Transbaikalia. The global distribution area of the species is situated both within and outside Europe.","This is a common and widespread species in its European range. Strong decline in distribution or population size of more than 30% have been reported from the Netherlands. Decline in distribution or population size of 6-30% have been reported from Belgium, Republic of Ireland, Romania, Ukraine and United Kingdom (data provided by the national partners of Butterfly Conservation Europe).","For many, the Brimstone is the first sign of spring. The butterflies hibernate in heaps of twigs or grass tussocks and on any warm day, even in January, the males appear. The females, that are paler in colour, are seen a little later. The eggs are laid one by one on the young branches and leaves of buckthorns (Rhamnus spp.). The caterpillars feed on the young leaves. They pupate, suspended from the underside of a twig or nerve of a leaf. In summer, when the butterflies emerge, they do not mate but instead may become inactive for quite long periods before they hibernate. Courtship and mating do not take place until next spring. The Brimstone has one generation a year. Habitats: broad-leaved deciduous forests (14%), mixed woodland (13%), heath and scrub (10%), tree lines, hedges, small woods, bocage, parkland dehesa (7%), urban parks and large gardens (7%), mesophile grasslands (5%), dry calcareous grasslands and steppes (5%).",This species is not believed to face major threats at the European level.,This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,insularis,,,Yes,Yes,LC,,LC,,"This species is listed as Least Concern, since it has not been declining by more than 25% in the last ten years, its European extent of occurrence (EOO) is larger than 20,000km² and its population size is probably larger than 10,000 adult individuals.",Stable,"Occurs only on Corsica and Sardinia and is the only Dappled White that can be found on these islands. On Corsica, it is quite rare, but more abundant on Sardinia, especially on the coast and at low altitudes. Its elevational range is 0-1,300 m. This is a European endemic species.","A local species, restricted to (semi-) natural areas.","The Corsican Dappled White is a species of dry, grassy vegetation and of dry scrub. The Candytuft (Iberis pinnata), the Hoary Mustard (Hirschfeldia incana) and mustards (Sinapis spp.) are used as foodplants. It has two generations a year, in early spring and late spring, but as the second generation is only partial, only small numbers of butterflies can be seen in May and June. It hibernates as a pupa. Habitats: sclerophyllous scrub (20%), phrygana (20%), dry calcareous grasslands and steppes (20%), dry siliceous grasslands (20%), alpine and subalpine grasslands (20%).",This species is not believed to face major threats at the European level.,This species occurs in a number of protected areas across its range. No specific conservation actions are needed at a European level.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,bazae,,,Yes,Yes,VU,B2ab(v),VU,B2ab(v),"This is one of the few European butterfly species where the population size is probably less than 10,000 individuals. The area of occupancy (AOO) is 700 km² based on 10 x 10 km squares. The species occurs in six locations. Furthermore, a decline of 6-10% in 10 years is reported. This species is therefore considered as Vulnerable.",Decreasing,"This species was first discovered in 1982, in Spain near Baza (Granada). Later, the species was also found in Huesca and western Catalonia. It occurs between 150-1,000 m elevation. This is a European endemic species.","The Spanish Greenish Black-tip is a local species, restricted to (semi-) natural areas in Spain. Declines in distribution or population size of 6-30% have been reported from Spain (data provided by the national partners of Butterfly Conservation Europe). The population size is estimated to be smaller than 10,000 butterflies.","The Spanish Greenish Black-tip is found in semiarid grasslands or scrub (vegetation types Santolino-Gypsophiletum struthium and Rhamno-Cocciferetum pistacietosum) on calcareous or gypsum substrate. The caterpillars feed on Eruca vesicaria and Boleum asperum, eating the leaves as well as the ripening seeds. The species has one generation a year, with a partial second generation, and hibernates as a pupa.","This species has a very restricted range in Europe and the population size is small. Regarding its limited distribution it might become threatened in the longer term by climate change. As the species is not treated in the Climatic Risk Atlas (Settele et al., 2008) there is no information on possible changes to its climate envelope.",More research is needed on the distribution and ecology of the species. Suitable habitats should be protected and appropriately managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,grancanariensis,,Euchloe grancanariensis was formerly considered a subspecies of the Green-striped White (E. belemia).,Yes,Yes,LC,,LC,,"This species is listed as Least Concern, since it has not been declining by more than 25% in the last ten years and its population size is probably larger than 10,000 adult individuals.",Stable,Restricted to the Canary Island of Gran Canaria. This is a European endemic species.,"A local species, restricted to (semi-) natural areas.",This species occurs on dry open grassland with some bushes of Euphorbia species. Detailed habitat descriptions are not available.,"Although this is a European endemic with a restricted range, this species is not believed to face major threats at the European level.","More research on the ecological requirements is needed. As far as is known now, no specific conservation actions are needed at a European level, but since it has a restricted global range, its distribution and trend should be monitored closely, for example by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,hesperidum,,,Yes,Yes,LC,,LC,,"This species is listed as Least Concern, since it has not been declining by more than 25% in the last ten years and its population size is probably larger than 10,000 adult individuals.",Stable,Restricted to the Canary Island of Fuerteventura. This is a European endemic species.,"A local species, restricted to (semi-) natural areas.","The Canary Green-striped White occurs in places that have been abandoned after cultivation. The larval foodplant, Sisymbrium erysomoides, must be available in sufficient quantity. It has two generations a year (Tolman and Lewington 2008). Detailed habitat descriptions are not available.","Although this is a European endemic with a restricted range, this species is not believed to face major threats at the European level.","More research on the ecological requirements is needed. As far as is known now, no specific conservation actions are needed at a European level. But since it has a restricted global range, its distribution and trend should be monitored closely, for example by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,eversi,," Euchloe eversi was considered a subspecies of the Green-striped White (E. belemia). Based on studies in molecular biology, it has been separated from the nominate species (Back et al. 2008), but recent studies put this conclusion again under discussion (Suarez et al. 2009).",Yes,Yes,LC,,LC,,"This species is listed as Least Concern, since it has not been declining by more than 25% in the last ten years and its population size is probably larger than 10,000 adult individuals.",Unknown,"Restricted to the Canary Island of Tenerife. Its elevational range is above 2,000 m. This is a European endemic species.","A local species, restricted to (semi-) natural areas."," The species occurs in the Canades des Teide at altitudes of 2,000 m and higher. The larval foodplant is Descurainia bourgeana. Detailed habitat descriptions are not available.","Although a rare endemic, this species is not believed to face major threats.","More research on the ecological requirements is needed. As far as is known now, no specific conservation actions are needed at a European level. But since it has a restricted global range, its distribution and trend should be monitored closely, for example by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,simplonia,,,Yes,,LC,,LC,,"This species is listed as Least Concern, since it has not been declining by more than 25% in the last ten years, its European extent of occurrence (EOO) is larger than 20,000km² and its population size is probably larger than 10,000 adult individuals.",Stable,"Occurs in the western Alps (in border region of France, Switzerland and Italy). In Spain restricted to the mountain areas in the North, but the exact distribution is poorly known. Its elevational range is above 450 m, mostly 1,200-2,400 m. This is a European endemic species.","A local species, restricted to (semi-) natural areas. Declines in distribution or population size of 6-30% have been reported from Switzerland (data provided by the national partners of Butterfly Conservation Europe).","The Mountain Dappled White is locally common in flower-rich alpine and sub-alpine grasslands and on rocky slopes. The males fly quickly, whereas the females are rarely seen in flight. They lay their eggs singly on the flowerheads of various crucifers, such as Barbarea spp., buckler mustards (Biscutella spp.), candytufts (Iberis spp.) and rockets (Sisymbrium spp.). The caterpillars are solitary and usually eat the ovaries of the plants, but they can also be cannibalistic. They pupate on rocks or in low-growing vegetation and pass the winter in this stage, sometimes remaining a pupa for more than one winter. Habitats: sclerophyllous scrub (12%), phrygana (12%), dry calcareous grasslands and steppes (12%), dry siliceous grasslands (12%), alpine and subalpine grasslands (12%), humid grasslands and tall herb communities (12%), mesophile grasslands (12%).","Although this species shows a decline in a part of its European range, it is not believed to face major threats at the European level.","This species occurs in a number of protected areas across its range. No specific conservation actions are needed at a European level, but in countries where the species is in decline important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,crameri,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Stable,"This species occurs all over Spain and Portugal, in France (in eastern Pyrenees and the French Alps including foothills) and Italy (central Alps, Liguria and Northern Apennines). 0-2,000 m. It is also present in Northwest Africa, Libya and Egypt. The global distribution area of the species is situated both within and outside Europe.","This is a local species, restricted to (semi-) natural areas.","The Western Dappled White flies in dry flower-rich grassland, road verges, waste ground, abandoned agricultural land and at the edges of woodland and scrub with crucifers. The eggs are laid singly on the flowerbuds of crucifers, such as Charlock (Sinapis arvensis), Buckler Mustard (Biscutella laevigata), radishes (Raphanus spp.) and candytufts (Iberis spp.). The larvae feed on flowers and developing seeds. This butterfly has two generations and hibernates in the pupal stage. It may remain in diapause as a pupa for several years. Habitats: dry siliceous grasslands (15%), dry calcareous grasslands and steppes (15%), tree lines, hedges, small woods, bocage, parkland dehesa (10%), fallow land, waste places (10%), sclerophyllous scrub (10%), humid grasslands and tall herb communities (5%).",This species is not believed to face major threats at the European level.,This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,penia,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Stable,"This species occurs locally in the the south of the Balkans: in Albania, FYR of Macedonia, southwest of Bulgaria (Pirin Mts.) and Greece. 0-2,000 m. It is also found in Lebanon, Syria and in the north of Iraq. The global distribution area of the species is situated both within and outside Europe.","This is a local species, restricted to (semi-) natural areas. Decline in distribution or population size of 6-30% have been reported from Albania (data provided by the national partner of Butterfly Conservation Europe).","The Eastern Greenish Black-tip is mostly found on steep, rocky, limestone slopes with patches of grassy vegetation and in open, dry scrub. The butterflies often settle on the ground, or on rocks, with their wings half-open, but when it is very hot, they cool off in the shadow of rock crevices. Their flight is rapid, rather like that of skippers. The stock Matthiola tessela is its foodplant. It is not clear how many generations this species has a year, but it is probably two. Habitats: phrygana (25%), dry calcareous grasslands and steppes (25%), sclerophyllous scrub (25%), screes (25%).",This species is not believed to face major threats at the European level.,"No conservation actions are needed for this species. In Bulgaria, the species only occurs in protected areas.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,belemia,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat..",Stable,"This species occurs in Portugal and south and central Spain, in isolated populations as far as the northwest (Burgos, Galiza). 0-1,000 m, sometimes to 1350 m. It is also present in North Africa, Chad, Middle East, Turkey, Iran and Pakistan. The global distribution area of the species is situated both within and outside Europe.","This is a local species, restricted to (semi-) natural areas. In Portugal, it is well distributed in the southern half of Portugal, with populations in the Douro basin (data provided by the national partners of Butterfly Conservation Europe).","The Green-striped White occurs in flower-rich places, between bushes, on waste ground and on abandoned agricultural land. It occurs locally, but can be numerous in its flight area. The butterfly flies quickly and close to the ground. The caterpillars eat the ripening seeds of different crucifers, such as Diplotaxis, Erucastrum and Sisymbrium ssp. The Green-striped White has two generations a year in spring and passes the winter as a pupa. Habitats: sclerophyllous scrub (25%), dry calcareous grasslands and steppes (25%), dry siliceous grasslands (25%), fallow land, waste places (25%).",This species is not believed to face major threats at the European level.,This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,ausonia,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Stable,"This species occurs in Italy (Tuscany and south) and further eastwards: Dalmatia, Albania, FYR of Macedonia, Bulgaria, southeast of Romania, Greece (including Crete and other Greek islands) and on Cyprus. 0-1,600 m. Further in North Africa, from Southern and Eastern Europe to West Siberia, the Caucasus and Transcaucasia, across Asia Minor and the Middle East to Middle Asia. The global distribution area of the species is situated both within and outside Europe.","This is a local species, restricted to (semi-) natural areas. Strong decline in distribution or population size of more than 30% have been reported from Romania and Ukraine. Decline in distribution or population size of 6-30% have been reported from Moldova and Serbia (data provided by the national partners of Butterfly Conservation Europe).","The Eastern Dappled White is a species of warm, dry places. It occurs on flower-rich grasslands and waste ground, along hedges and the edges of woods; it also visits parks and gardens. Various crucifers are used as larval foodplant, such as a Charlock (Sisymbrium arvensis), Woad (Isatis tinctoria), buckler mustards (Biscutella spp.), Evergreen Candytuft (Iberis sempervirens) and Crested Bunias (Bunias erucago). The caterpillars feed on the flowers and ripening seeds. This butterfly species has two generations a year and hibernates as a pupa. It may remain in diapause as a pupa for two or more years. Habitats: dry calcareous grasslands and steppes (40%), alpine and subalpine grasslands (15%).",This species is not believed to face major threats at the European level.,This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Euchloe,tagis,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Stable,"This species occurs in the south of Portugal (very rare), Spain (southern half and locally in the north including surroundings of Burgos, Aragon), France (near Cahors, Provence and the Alps) and the northwest of Italy. 0- 1,200 m, sometimes to 2,400 m. It is also found in Morocco and Algeria. The global distribution area of the species is situated both within and outside Europe.",This is a local species.,"This butterfly owes its specific name to the River Tagus in Portugal, along the banks of which it was first found. The Portuguese Dappled White is found on warm, dry rocky places with patches of flower-rich grassy vegetation, in dry scrub and on abandoned agricultural land. As foodplant several species of candytufts (Iberis spp.) are used. The caterpillars eat the ovaries and flowers. It has one generation a year and hibernates as a pupa. Habitats: dry calcareous grasslands and steppes (25%), fallow land, waste places (12%), inland sand-dunes (12%), broad-leaved evergreen woodland (12%), dry siliceous grasslands (12%), sclerophyllous scrub (12%), phrygana (12%).",This species is not believed to face major threats at the European level.,This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Aglais,urticae,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Stable,"This is a common butterfly all over Europe. It is absent from the Atlantic islands and the Mediterranean islands except Sicily. Sea level-3,000 m. It is also found in Asia Minor and Central Asia, Siberia to the Pacific Ocean, China, Mongolia and Korea. The global distribution area of the species is situated both within and outside Europe.","This is a common and widespread species in its European range. Strong decline in distribution or population size of more than 30% have been reported from Hungary, Ukraine and United Kingdom. Decline in distribution or population size of 6-30% have been reported from Belgium, France, Luxembourg, Slovenia, Spain and the Netherlands (data provided by the national partners of Butterfly Conservation Europe).","The Small Tortoiseshell is a common and welcome guest in parks and gardens and is sometimes very abundant. It occurs in low numbers in nearly all habitats. Its only foodplant is Stinging Nettle (Urtica dioica). The foodplants are often growing on nutrient-rich, disturbed ground in the sun, such as in rough vegetation at the edges of meadows treated with manure or fertilizer. The eggs are laid in large batches on the underside of the nettle leaves. The caterpillars are gregarious, living in flimsy webs until they go their separate ways in the last larval instar. The caterpillar of the Small Tortoiseshell is black with two shiny yellow lines along the side of its back and bristly with yellowy-green spines. It forms its pupa on the foodplants. The Small Tortoiseshell hibernates as a butterfly and can often be found in the cold months hiding in houses or sheds. It is one of the first butterflies to be seen in spring. Habitats: urban parks and large gardens (11%), towns, villages, industrial sites (11%), tree lines, hedges, small woods, bocage, parkland dehesa (9%), mesophile grasslands (8%), broad-leaved deciduous forests (8%), fallow land, waste places (7%), mixed woodland (7%).",This species is not believed to face major threats at the European level.,"This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level, but in countries where the species is declining, important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Brintesia,circe,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Decreasing,"This is a Central and Southern European species. This species occurs south of a line from central France, south of Germany and south of Poland eastwards. It is absent from the south of Portugal, northwest of Spain and north of Italy. Sea level-1,700 m. It is also found in the Caucasus and Transcaucasia. The largest part of the global distribution area of the species is situated in Europe, but the species also occurs in other continents.","This is a widespread species in its European range, but in some regions it is very local and restricted to (semi-) natural habitats. It is reported extinct in Luxembourg. Strong decline in distribution or population size of more than 30% have been reported from Romania and Slovenia. Decline in distribution or population size of 6-30% have been reported from Austria, Germany and Turkey (European part) (data provided by the national partners of Butterfly Conservation Europe).","The Great Banded Grayling is immediately noticeable by its size and is one of the largest butterflies of Europe. It glides more than it flies and can be seen on dry grasslands at the edges of woodland and on poor and moderately nutrient-rich agricultural land. The butterflies need quite a lot of nectar and are easily observed on the purple flowers of thistles and other plants. The females release their eggs into the vegetation, sometimes while perched, often while in flight. The caterpillars can use most grasses as a foodplant. The tiny caterpillar first hibernates in a grass tussock, only in spring beginning to feed and grow. The caterpillars pupates in a cocoon in a little hollow in the ground. This butterfly species has one generation a year. Habitats: broad-leaved deciduous forests (25%), dry calcareous grasslands and steppes (20%), mixed woodland (11%), coniferous woodland (8%), mesophile grasslands (8%), inland cliffs and exposed rocks (8%), sclerophyllous scrub (5%).",This species is not believed to face major threats at the European level.,"This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level, but in countries where the species is declining, important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Nymphalis,vaualbum,,,,,LC,,VU,A2c,"The main distribution in Russia, where the trend is unknown. The species shows (probably natural) expansions and retractions at the edge of its continental range. This means that, in most of Europe outside Russia, the species comes and goes. The last ten (and even fifty) years, declines have mainly been reported, but they could be part of long-term natural fluctuations. Declines are reported from the western edge of its range. The decrease of the overall European distribution and population trend is estimated to be less than 25% by experts. This specie sis therefore considered as Least Concern at the European level.In the EU27 countries, all situated at the edge of the main distribution, the species distribution has declined by 46% in the last ten years. For this reason, the species is considered Vulnerable in the EU27 countries.",Decreasing,"This species occurs locally in Eastern Europe: from east of Austria to the Balkans and further eastwards. It is also found in the south of Finland, the Baltic States and Poland, although probably only temporary populations. Outside Russia, it is difficult to ascertain whether this species has permanent populations, or is only present as a vagrant, reproducing but unable to survive the winter. It is furthermore present east to China, Korea and Japan, also North America. The global distribution area of the species is situated both within and outside Europe.","Although widespread in the eastern part of its range, this species is local and rare in the western part. It is reported extinct in Austria, Czech Republic, Estonia, Hungary, Slovenia and Slovakia. Strong decline in distribution or population size of more than 30% have been reported from Romania and Ukraine. Decline in distribution or population size of 6-30% have been reported from Serbiadata provided by the national partners of Butterfly Conservation Europe).","The False Comma is somewhat similar to the Comma (Polygonia Central album), but although the wings are strongly toothed, the indentations are much less deep than those of the Comma. It also resembles the Large Tortoiseshell, but the white patches near the tips of the forewing and on the front edge of the hindwing distinguish it from both these butterfly species. It occurs in the lowlands of Eastern Europe, in deciduous or mixed woods. It prefers damp woods and is found in clearings or at the wood edge. It is a mobile butterfly and a strong migrant. Because of its migratory behaviour, it is difficult to ascertain whether populations are permanent or temporary. The female lays its eggs in spring, clustered around the twigs of the foodplants which may be birches (Betula spp.), willows (Salix spp.), poplars (Populus spp.), or elms (Ulmus spp.). The False Comma has one generation a year and because it hibernates as a butterfly, can be seen for much of the year. Habitats: broad-leaved deciduous forests (43%), urban parks and large gardens (12%), towns, villages, industrial sites (12%), tree lines, hedges, small woods, bocage, parkland dehesa (12%), alluvial and very wet forests and brush (12%), mixed woodland (6%).","It is unclear what the causes for the declines in the western part of its European range are. They might be part of natural fluctuations, but little is known of the population dynamics of this species.","The species is listed on the Habitats Directive, Annexes 2 and 4. More research on the distribution, ecology and population dynamics is needed.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Nymphalis,xanthomelas,,,,,LC,,NT,A2c,"The species shows (probably natural) expansions and retractions at the edge of its continental range. This means that in most of Europe outside Russia, the species comes and goes. The last ten years, declines have mainly been reported, but they could be part of long-term natural fluctuations. In Europe, the main part of the distribution is in Russia, where the trend is unknown. However, experts believe the European population should be considered as Least Concern. In the EU27 countries, all at the edge of the range of this species, declines are reported in several countries. The EU27 distribution has declined by 27% in the last ten years. For this reason, the species is considered Near Threatened in the EU27 countries.",Decreasing,"This species occurs locally in Eastern Europe: from the Baltic States in the north, via eastern Poland, eastern Slovakia, eastern Hungary and Croatia to northwestern Greece in the south and further eastwards. It is not clear where the populations of this species are permanent and where as a migrant it only has temporary populations. It is furthermore present in the entire Palearctic Region except for the extreme north. The global distribution area of the species is situated both within and outside Europe.","Although widespread in the eastern part of its range, this species is local and rare in the western part. It is reported extinct in Austria, Bulgaria, Czech Republic, Germany and Slovenia. Strong decline in distribution or population size of more than 30% have been reported from Bosnia and Herzegovina and Romania. Decline in distribution or population size of 6-30% have been reported from Moldova and Serbia (data provided by the national partners of Butterfly Conservation Europe).","The Yellow-legged Tortoiseshell occurs in lowland woodland in Eastern Europe, in damp, deciduous woods growing on flood plains, or on the wooded banks of streams and rivers. Different trees are used as foodplants, including willows (Salix spp.), poplars (Populus spp.), elms (Ulmus spp.) and Nettle Tree (Celtis australis). Until nearly fully-grown, the caterpillars inhabit large communal nests, which they spin in branches that hang over the water. The Yellow-legged Tortoiseshell hibernates as a butterfly hidden in hollow trees or wood piles. It has one generation a year. Habitats: mixed woodland (25%), broad-leaved deciduous forests (25%), alluvial and very wet forests and brush (18%), tree lines, hedges, small woods, bocage, parkland dehesa (11%), urban parks and large gardens (7%).","It is unclear what the causes for the declines in the western part of its European range are. They might be part of natural fluctuations, but little is known of the population dynamics of this species.","More research on the distribution, ecology and population dynamics is needed. In Croatia, the species only occurs in protected areas. In countries where the species is declining, important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Nymphalis,polychloros,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Stable,"This species occurs in large parts of Europe, including all the south and east. It is rare in the south of England and the Netherlands. It is absent from Ireland and north and central Scandinavia. It is also found across Asia Minor to West Siberia and West China. Sea level-1,700 m. The global distribution area of the species is situated both within and outside Europe.","This is a widespread species in Europe, but in areas with a maritime climate it can be very rare or even missing. It is reported extinct in the Netherlands and United Kingdom. Strong decline in distribution or population size of more than 30% have been reported from Bosnia and Herzegovina, Denmark, Luxembourg and Romania. Decline in distribution or population size of 6-30% have been reported from Austria, Belarus, Czech Republic, Germany, Latvia, Moldova, Serbia, Slovakia and Turkey (European part) (data provided by the national partners of Butterfly Conservation Europe).","The Large Tortoiseshell is found in warm, sunny places in deciduous woods and near groups of trees. Elms (Ulmus spp.), willows (Salix spp.) and sometimes fruit trees or Hawthorn (Crataegus monogyna) are used as foodplants. The female, usually choosing a twig from the previous year, deposits a large group of eggs in a band around it. The caterpillars live together in silken tents until the last larval instar when they become solitary. They are fond of sitting on the sunny side of the foodplant or on branches in the sun. The caterpillar is dull, dark-grey with rust-coloured stripes along its back and sides and long rust-brown spines. The pupa hangs from a twig in the foodplant, looking very like a withered leaf. The newly-emerged butterflies often roam. The Large Tortoiseshell hibernates as a butterfly in cool, dark places such as in a hollow tree. It has one generation a year. Habitats: broad-leaved deciduous forests (21%), mixed woodland (18%), tree lines, hedges, small woods, bocage, parkland dehesa (13%), urban parks and large gardens (11%), orchards, groves and tree plantations (7%), coniferous woodland (5%).",This species is not believed to face major threats at the European level.,"This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level, but in countries where the species is declining, important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
