Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Red List Assessors
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,striatus,,,Yes,Yes,LC,,LC,,"Listed as Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Decreasing,"This species is found in fragmented populations in Portugal and Spain (it appears to be absent from much of eastern Spain), southern France and extreme northwestern Italy (Liguria). It occurs on several islands in northwestern Spain. There is an isolated population near Bordeaux in western France. It can be found from sea level up to 1,800m asl.","It is a very common species in some places. Extremely isolated, and hence threatened, populations occurs in southeastern Spain and Liguria (Italy).","This species is found in sunny meadows, grassland, pastureland, open shrubland, hedges and open abandoned cultivated land. It western parts of its range it is also present in drier scrubby and coastal areas. The females give birth to one to twelve fully formed young.","It is threatened by intensification of agriculture, afforestation with pine trees and the abandonment of traditional meadows (resulting in scrub encroachment). Global warming is considered to be a threat for the southernmost populations (Juan M Pleguezuelos pers. comm., October 2008).This species is persecuted in parts of its range as it is mistakenly believed to be poisonous. Populations of this species are often fragmented by unsuitable habitat.",It is listed on the Bern Convention and it occurs in many protected areas.,"Juan Pleguezuelos, Paulo Sá-Sousa, Valentin Pérez-Mellado, Rafael Marquez, Marc Cheylan, Iñigo Martínez-Solano, Roberto Sindaco, Antonio Romano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Iberolacerta,aurelioi,,"This taxon is now considered to be a full species based on evidence from Arribas (2001), Crochet et al. (2004), Mayer and Arribas (1996, 2003) and Odierna et al. (1996). It was formerly included in the genus Lacerta, but is now included in Iberolacerta, following Carranza et al. (2004), and based on evidence from Arribas (1998, 1999), Carranza et al. (2004), Harris et al. (1998) and Mayer and Arribas (2003).",Yes,Yes,EN,,EN,,"Listed as Endangered because its Extent of Occurrence is less than 5,000 km2 and its Area Of Occupancy is less than 500 km2, its distribution is severely fragmented, and there is continuing decline projected in the extent and quality of its habitat.",Decreasing,"This species is found in the Pyrenees Mountains. It is restricted a small part of the border area of Andorra, France and Spain with the majority of the population found in Spain. It is found from 2,100 to 2,940 m asl.",Most populations are small and consist of tens or a few hundreds of individuals.,"This species is found in rocky areas in alpine regions. It is generally associated with south-facing, glaciated valleys. It is an egg-laying species.","This species is possibly threatened by overgrazing of habitat by cattle, collection of specimens, and is inferred to be threatened by future habitat loss through the development of ski resorts, lodges and hotels, the construction of roads and tracks, and the use of all terrain vehicles. It is additionally threatened by the possible development of hydroelectric projects and mining. It is possible that this species will be significantly impacted by climate change.",This species is listed on Appendix III of the Bern Convention. It does not occur in any protected areas.,"Valentin Pérez-Mellado, Marc Cheylan, Iñigo Martínez-Solano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Macrovipera,schweizeri,,,Yes,Yes,EN,"B1ab(iii,v)",EN,"B1ab(iii,v)","Listed as Endangered because its Extent of Occurrence is not much greater than 100km2, it is known from only four small islands, there is continuing decline in the extent and quality of its habitat. The population trend may now have more or less stabilized, but this is a recent change and could easily be reversed.",Stable,"This species is endemic to the western Cyclade Islands (Milos, Syphnos, Kimolos and Polyaigos) of Greece. It is found from sea level up to 400m asl (the highest point on the islands).","The population probably totals around 3,000 individuals, with about 2,500 of these on western Milos. Subspecies syphnoensis (from island of Syphnos) is very rare, with only occasional specimens recorded. The population is now more or less stable, but over the last 30-40 years there have been significant declines as a result of collecting and road kills.","It can be found throughout the islands on dry, sunny hillsides and in traditionally cultivated land, in densely vegetated areas close to water with rocky outcrops, and also in pools of water. Its most important habitat is small creeks. The female lays a clutch of between four and 11 eggs.","It is threatened by illegal collection of animals, direct persecution when encountered, accidental mortality on roads and ongoing habitat loss through mining and quarrying concessions. Illegal collection, mortality and mining are still ongoing, but at a lower level than before as a result of regulation and conservation measures. Fires (caused by humans) and tourist development are also important threats. In the species' stronghold in western Milos there are tourist developments causing habitat loss and increased shortage of water.","It is listed on Annex II of the Bern Convention and is protected by national legislation. The entire island of Polyaigos is protected and southern Milos is also protected by the European network of protected areas. The species has been monitored for many years. Snake tunnels have been constructed at four sites, and more are planned; studies have showed that these are an effective method to reduce road kills in this species. Agreements have been reached with the mining company to reduce road traffic, especially at night.","Wolfgang Böhme, Petros Lymberakis, Claes Andrén"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,tiliguerta,,"Although the generic epithet Podarcis is masculine  (Böhme 1997; Böhme 1998), tiliguerta is a noun (meaning ""lizard"" in the local Sardinian language) and therefore it is not conjugated. This taxon possibly consists of at least two separate species, one on Sardinia and one on Corsica (C. Corti pers. comm.).",Yes,Yes,LC,,LC,,"Listed as Least Concern in view of its relatively wide distribution, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Unknown,"This species is restricted to the islands of Corsica (France) and Sardinia (Italy), and on most of the adjacent smaller islands. It occurs from sea level to over 1,800 m asl.","The species is locally abundant, chiefly in mountainous areas, but there is some evidence that it might be locally decreasing. It may be abundant on small islands.","This species is found in arid scrubland, maquis, rocky areas, scree, open woodland, field edges, sandy coastal places with vegetation and occasionally in traditionally cultivated fields. The females lay clutches of six to 12 eggs.","The species is not threatened as a whole, but insular populations are potentially threatened by introduction of predators or overcollection. Podarcis siculus (probably introduced in Sardinia in historical times) perhaps out competes this species when the habitat is opened for agricultural land and pastoral land. It is probably also affected by fire and land-use change.",This species is listed on Appendix II of the Bern Convention and Annex IV of the EU Habitats Directive and is protected by national legislation in France and Italy. It occurs in several protected areas.,"Marc Cheylan, Claudia Corti, Roberto Sindaco, Antonio Romano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Macrovipera,lebetina,,"Six subspecies are generally recognized, M. l. lebetina  from the island of Cyprus; M. l. obtusa (Dwigubsky, 1832) from Turkey, Iraq, western Iran, Syria, Lebanon, and isolated populations in eastern Transcaucasia (Dagestan); M. l. euphratica (Martin, 1838) from Iraq; M. l. transmediterranea (Nilson and Andrén, 1988) from North Africa; M. l. turanica (Chernov, 1940) from southern Kazakhstan, Tajikistan and Uzbekistan; and M. l. cernovi (Chikin and Szczerbak, 1992) recorded in Afghanistan, Pakistan, eastern Iran, Turkmenistan and western Uzbekistan.",,,LC,,LC,,"Listed as Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.Turkey: LC",Decreasing,"This species ranges from southwestern Jordan (where there appears to be an isolated population) and Israel (where it is extinct), north to southern and eastern Turkey, eastwards through the Caucasus Mountains (in Armenia, Azerbaijan, Georgia, southern Russia), Iran, and Iraq to Central Asia as far west as Kashmir. It is also present in Cyprus. Records from Saudi Arabia are misidentifications (W. Böhme pers. comm.). The subspecies, Macrovipera l. transmediterranea, has also been recorded from isolated relict populations in Algeria and Tunisia. However, these North Africa records appear to be based on old specimens without precise distributional details (populations not mapped here), or collection localities, and their occurrence has never been confirmed (R. Sindaco in litt.. October 2008). It can occur from sea level up to 2,500m asl.","This species is very common in Lebanon, widespread but rare in Turkey and rare in Jordan. The species appears to be very rare in North Africa. It is now extinct in Israel, this extinction may be linked to a recent reduction in precipitation levels. In the Transcaucasian area it is locally a common species, although in the northern Caucasian area it is very rare.","This species is known from semi-arid stony slopes, rocky ravines, dry foothills and mountain valleys. It is found in the very diverse desert and montane-steppe biotopes. Populations can be found in grassland and cultivated areas, in shrubland, in open pistachio woodlands, on the banks of irrigation channels and it is regularly recorded close to small water courses. It is an ovoviviparous species, females give birth to between 8 and 43 live young.","This large viper is generally persecuted throughout its range. The species is heavily persecuted in Cyprus, principally for sport, and may be threatened on the island although new legislation and active public awareness campaigns aim to protect the species. If they are found to exist, the populations in North Africa are relictual with very restricted ranges and may be significantly threatened by persecution. There is some illegal exportation of this species for the pet trade from Turkey. Locally the populations have been seriously affected by intensive collecting for venom. Lowland populations in Central Asia are declining because of habitat conversion from agriculture and associated irrigation schemes; populations in montane regions where there is little development are more stable.","This species has been recorded from protected areas in Jordan, Lebanon, Cyprus and Turkey. It is protected by national legislation in Israel. The Caucasian subspecies are included into the Red Data Books of Kazakhstan (1996)  (category 2) and the Russian Federation (2001) - category and status 2. There is a need to develop education programmes for the conservation of this species throughout its range. Populations on Cyprus should be monitored. The isolated population in Jordan is considered to be threatened.","Aram Agasyan, Boris Tuniyev, Dan Cogalniceanu, John Wilkinson, Natalia Ananjeva, Nikolai Orlov, Wolfgang Böhme, Petros Lymberakis, Varol Tok, Ishmail Ugurtas, Murat Sevinç, Souad Hraoui-Bloquet, Riyad Sadek, Yehudah Werner"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Hierophis,viridiflavus,,"This species was formerly included in the genus Coluber, but is included here in Hierophis following Schätti and Utiger (2001) and Nagy et al. (2004). Nagy et al. (2002) showed that the subspecies H. viridiflavus carbonarius is probably a different evolutionary unit from H.v. viridiflavus. The synonym Hierophis gyarosensis (known only from the island of Gyaros [Greece]) is actually a translocation of H.v. carbonarius (Utiger and Schätti 2004).",Yes,,LC,,LC,,"Listed as Least Concern in view of its wide distribution, tolerance of a degree of habitat modification, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Stable,"This species ranges from northeastern Spain; western, southern, eastern and northeastern France; and southern Switzerland, through most of Italy, to southwestern Slovenia and northern Croatia. It is present on the Mediterranean islands of Corsica (France), Sardinia, Sicily and most other Italian islands, Krk (Croatia), and Malta. The species may occur in Luxembourg, but this requires verification. The species is absent from Austria. It has also been translocated to the island of Gyaros (Greece) in the Aegean Sea where it was previously recognized as a distinct species Hierophis gyarosensis. It ranges from sea level up to 2,000m asl.",It can be a very common species.,"It is found in dry, open, well vegetated habitats. It occurs in scrubland, macchia, open woodland (deciduous and mixed), heathland, cultivated areas, dry river beds, rural gardens, road verges, stone walls and ruins. The species lays four to 15 eggs.","It is locally threatened by high accidental mortality on roads, especially close to urban or tourist areas, but this is not considered to be a major threat to the species overall.  It is also persecuted throughout its range because people mistakenly believe it to be venomous.  It is not known to be collected in significant numbers. It is threatened by habitat loss through conversion of land to intensive agricultural use in Switzerland (Andreas Meyer pers. comm.).","This species is listed on Annex II of the Bern Convention, and on Annex IV of the EU Habitats Directive. It is present in a number of protected areas throughout its range. This species is categorized as Endangered in Switzerland (Monney and Meyer, 2005) and is protected by national legislation.","Milan Vogrin, Claudia Corti, Valentin Pérez Mellado, Paulo Sá-Sousa, Marc Cheylan, Juan Pleguezuelos, Andreas Meyer, Benedikt Schmidt, Roberto Sindaco, Antonio Romano, Iñigo Martínez-Solano"
ANIMALIA,CHORDATA,REPTILIA,AMPHISBAENIA,TROGONOPHIIDAE,Trogonophis,wiegmanni,,The subspecies T. wiegmanni elegans is endemic to western Morocco (Bons and Geniez 1996).,,,NE,,NA,,"Listed as Least Concern in view of its wide distribution, tolerance of a broad range of habitats, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Unknown,"This species ranges from western Morocco (including Ceuta, Melilla and the Chafarinas Islands [Spain]), eastwards through northern Algeria into northwestern Tunisia. It can be found from sea level up to 1,900 m asl.",It can be abundant in suitable habitat.,"This species is generally, though not always found in moist soil that is covered by stones, rocks and other ground cover. It can be found close to roadsides, in traditionally cultivated areas, grassland, in oak forest and oak-juniper forests, in steppe habitat and in sandy patches without vegetation. This species is ovoviviparous, the female gives birth to between two and five young.","The threats to this species are not well known, but it is presumed to be impacted in parts of its range by conversion of steppe lands to agricultural land.  It is commonly found under stones, and removal of suitable stones for house construction is thought to be a threat to this species.",It is known to exist in several national parks throughout its range.,"Jose Antonio Mateo Miras, Ulrich Joger, Juan Pleguezuelos, Tahar Slimani, Iñigo Martínez-Solano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,simonyi,,"This species used to be considered as a subspecies of Chalcides polylepis, but it was separated as a full species by (Pasteur et al. 1988; Brown and Pestano 1998). According López Jurado (1998), the International Commission of Zoological Nomenclature ruled that the valid name of this taxon is C. simonyi, and not C. occidentalis.",Yes,Yes,EN,B1ab(iii),EN,B1ab(iii),"Listed as Endangered because its Extent of Occurrence is less than 5,000 km2, its distribution is severely fragmented, and there is continuing decline in the extent and quality of its habitat.",Decreasing,"This species is endemic to the islands of Fuerteventura (the central area with an isolated population in the south), Lanzarote (in the north only) and Lobos in the Canary Islands, Spain.",It is a rare species.,"It lives in fields, orchards, gardens and in rocky areas. It is usually found in areas with well-formed soil. The females give birth to fully-formed young.","The main threat is fragmentation of populations due to climatic changes (increasing aridity), loss of soil due to erosion. The main population was probably lost in a volcanic eruption in the 18th century. Feral and domestic cats are also a threat.",It occurs in some protected areas.,"Jose Antonio Mateo Miras, Valentin Pérez-Mellado, Iñigo Martínez-Solano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Phoenicolacerta,troodica,,Formerly included as a subspecies of Lacerta laevis.,Yes,Yes,LC,,LC,,"Listed as Least Concern since, although its Extent of Occurrence is less than 20,000 km2, it is common and adaptable with a presumed large population, and it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Stable,"This species is endemic to Cyprus, where it generally occurs throughout much of the island.",It is common in suitable habitat.,"This species is distributed in a range of rocky habitats, Mediterranean shrubby vegetation, and may be found within rural areas and possibly more urban locations. It is an egg-laying species.",There appear to be no major threats to this species as a whole.,"It has been recorded from a number of protected areas. Other than general research, no direct conservation activities are currently needed for this species as a whole.",Petros Lymberakis
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Hellenolacerta,graeca,,,Yes,Yes,NT,,NT,,"Listed as Near Threatened because its Extent of Occurrence is probably not much greater than 20,000km2, and the extent and quality of its habitat is declining, thus making the species close to qualifying for Vulnerable.",Decreasing,"This species is endemic to the Peloponnese region of southern Greece. It ranges from sea level up to 1,600m asl.","It can be a locally common species in appropriate high humidity habitats, although the populations are usually small. This species has not been surveyed since the Peloponnese fires in 2007 but it may have been affected.","It is generally found close to water sources, or humid areas, in upland and coastal regions.  Animals may be found in shaded parts of rocky areas, scree and light, open woodland. It can also be found on the tree-lined edges of pastureland. The females lay a single clutch of one to six eggs annually.",Wildfire and human-caused fires can be a threat to the species' habitat. It is not known to be in the pet trade. Planting of eucalyptus trees is affecting the species' habitat.,This species is listed on Annex II of the Bern Convention. Its range includes a few protected areas.,"Wolfgang Böhme, Petros Lymberakis"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,BOIDAE,Eryx,miliaris,,"There are two subspecies; one of them, E. m. miliaris, inhabits the area to the east of the Volga River and Caspian Sea. The second subspecies, E. m. nogaiorum, ranges within the deserts of Kalmykia, Dagestan and the Hagaiskaya steppe of Chechnya.",,,LC,,NE,,"Listed as Least Concern in view of its wide distribution, presumed large population, it occurs in a number of protected areas, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category. The subspecies E. m. nogaiorum does not occur in any protected areas and is declining rapidly, but not yet at a rate sufficient to qualify for Vulnerable, and should be considered Near Threatened.",Decreasing,"This species ranges through northern Iran, Afghanistan, Kazakhstan, the sandy deserts of Middle Asia and the eastern Ciscaucasia of Russia (Kalmykia, Chechnya, Dagestan). It ranges from sea level to around 1,000m asl.","This is generally a common species, however some subpopulations (and the subspecies E. m. nogaiorum) are declining.","This species is widely distributed in sandy deserts, in shifting sand dunes and semi-stabilized sand dunes. It prefers relatively loose soils on different types in deserts and semi-deserts (sagebrush Artemisia-glasswort Salsola desert and glasswort desert). Sometimes, animals can be found in clay and loess deserts, on the takyr with patches of vegetation near the sands, on the slopes of the ravines and on the margins of irrigated lands, as well as in the dry foothills on the valleys with sandy-clayish soil. It may also be encountered in vineyards. Animals often hide within the sand and use burrows of rodents and ruins as refuges. It is nocturnal during the hot part of the year; and is common on the surface in spring. The period of activity lasts for March to October over most of its range; and in the area of eastern Ciscaucasia and Kazakhstan from April to September. The species is viviparous, with the female giving birth for 4 to 15 young in July - August.","This species is threatened by habitat loss resulting from intensive agricultural expansion, the abandonment traditional agricultural areas, overgrazing of vegetation by livestock, mining and drilling operations (oil, salt, mirabilite, sulphur, natural gas), and industrialization in parts of Middle-Asia (including factories, and chemical plants). The subspecies E.m. nogaiorum is declining rapidly due to habitat loss and conversion of sandy dune habitats through irrigation to intensive agricultural use.","The subspecies Eryx miliaris nogaijorum is included into the "" Annotated list of taxa and population required a special attention to the status in the wildlife"" (Appendix to the Red Data Book of Russian Federation, 2001) due to reduction of the area of isolated sand deserts in Kalmykia and Ciscaucasia. It is protected in the ""Tschernye Zemli"" Reverse in Kalmykia (Russia). This species is listed on Appendix II of CITES.","Boris Tuniyev, Natalia Ananjeva, Aram Agasyan, Nikolai Orlov, Sako Tuniyev, and Steven Anderson"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,erhardii,,,Yes,,LC,,LC,,"Listed as Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Stable,"This species is endemic to the Balkans, and ranges from southern Bulgaria, extreme southern Serbia, Macedonia, Albania, and much of mainland Greece (excluding most of the Peloponnese). It is also present on many of the Aegean Islands (including the Cyclades, Sporades and Astypalaia in the Dodecanese). It occurs from sea level up to 2,000m asl. In many places it is known from isolated localities, rather than a continuous range.",It can be common in suitable habitat.,It is found in rocky areas of Mediterranean type scrubland. Island populations can occur in more open areas such as sand dune systems. The females lay one to five eggs in a clutch.,"There have been some localized declines of populations caused by habitat loss for tourism developments, but there are no threats to the species overall at present.","This species is listed on Annex II of the Bern Convention and is protected by national legislation over a number of its range countries, but this legislation requires better enforcement. Its range includes several protected areas.","Petros Lymberakis, Jelka Crnobrnja Isailovic, Rastko Ajtic, Milan Vogrin, Wolfgang Böhme"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Eumeces,schneideri,,"Further taxonomic studies of this species are needed. Specimens from Mount Sinai and the Near East differ from those in North Africa and Southwest Asia (S. Baha El Din pers. comm.). The subspecies E. s. princeps Eichwald, 1839 occurs in the Caucasus and in Middle Asia.",,,LC,,LC,,"Listed as Least Concern in view of its very wide distribution, tolerance of a degree of habitat modification, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.Turkey: LC",Stable,"This species ranges from North Africa, where it is present in northeastern Algeria, central Tunisia, northern Libya and northern Egypt (including Sinai), into southwestern Asia where it is found in Israel, west and central Jordan, Lebanon, western Syria, Turkey, Iraq, Iran, Saudi Arabia, northeast into the Caucasus and Central Asian regions, where it is found in southern Russia, eastern Georgia, southern Armenia, Azerbaijan, Turkmenistan, Uzbekistan, Tajikistan, Afghanistan, Pakistan (restricted to the Mekram coast and Ormara and Astola islands [Minton, 1966]) and northwestern India. It also occurs on the island of Cyprus. It can be found up to 1,800m asl (Turkey).","It is locally common in good habitat, however it is usually fairly rare and dispersed. On the Sinai Peninsula, Egypt, it is rare and localized.","This species occurs in a wide range of arid habitat types, including Mediterranean shrubland, semi-desert and rocky areas. Animals are not foundin forested habitats. It can be found in open vegetation close to oases, in bushes and steppe grassland, sandy hills, dry cultivated land and semi-desert. The female lays a clutch of between three and 20 eggs.","Numerous subspecies are declining across much of its range from habitat loss due to agricultural conversion. There are minimal threats to the species as a whole, and mostly from habitat loss and urbanization, but overall its status is secure. In Egypt it is threatened by heavy overcollection for the pet trade, and by overgrazing, quarrying, collection of firewood, land reclamation for agriculture and off-road vehicle use.","It is known from protected areas in Tunisia, Egypt and elsewhere in its range. Further taxonomic studies are needed for this species. Research into the trade of this species in Egypt is needed. In Egypt the species is under notable decline and may be considered to be locally threatened. It is included into the Red Data Book of Armenia (1987) as a rare species, and is also included within the Red Data Book of Georgia (1982). In Russia it is listed in the Red Data Book of the Russian Federation (2001) - ""Annotated list of taxa and population required a special attention to their condition in the wildlife"". The species is considered to be 'endangered' in Russia where it is found in only two localities within Southeastern Daghestan.","Petro Lymberakis, Aram Agasyan, Boris Tuniyev, Dan Cogalniceanu, John Wilkinson, Natalia Ananjeva, Nikolai Orlov, Philippe Geniez, Jose Antonio Mateo Miras, Wolfgang Böhme, Souad Hraoui-Bloquet, Sherif Baha El Din, C. Varol Tok"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,bocagei,,"We treat Podarcis carbonelli as a separate species from P. bocagei, following Sá-Sousa (2000a), Sá-Sousa and Harris (2002) based on genetic differences (see also: Harris et al. 2002; Harris and Sá-Sousa 2001, 2002; Pinho et al. 2003).",Yes,Yes,LC,,LC,,"Listed as Least Concern in view of its relatively wide distribution, tolerance of a degree of habitat modification, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Stable,"This species is found from northwestern Spain and northern Portugal, south to the River Douro. It occurs from sea level to 1,900m asl.",It can be common in suitable habitat.,"This species is found in open deciduous woodland and Atlantic scrubland (Taxus or Erica), on coastal sand dunes and in rural areas including villages. The females may lay two to four clutches of two to nine eggs annually.","Although the species is not significantly threatened overall, some populations may be threatened by forest fires, conifer agroforestry, degradation of coastal dune habitats, and the development of tourism facilities.",This species is listed on Appendix III of the Bern Convention. It occurs in some protected areas.,"Paulo Sá-Sousa, Valentin Pérez-Mellado, Iñigo Martínez-Solano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Natrix,tessellata,,There may be some genetically distinct populations that may prove to be separate species in the future (Guiking et al. 2004). There are expected taxonomic rearrangements.,,,LC,,LC,,"Listed as Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining fast enough (30% or greater) to qualify for listing in a more threatened category at a global level.EU27: LCEU: LCTurkey: LC",Decreasing,"In Europe this species ranges from southern Switzerland (and possibly adjacent France), and Germany (where there are isolated populations in the west), eastwards into eastern Austria, Italy (islands excluded), Slovenia, the Czech Republic, Slovakia, Hungary, Romania, Bulgaria, Ukraine and southern Russia, southwards into Croatia (including some Adriatic islands), Bosnia-Herzegovina, Serbia and Montenegro, Macedonia, Albania and Greece (including the islands of Lesbos, Crete, Rhodes and Samos). In Asia the species ranges from Turkey into Syria, Lebanon, Israel, Jordan and northern Egypt (Nile Delta and lower Nile Valley). It also ranges from the Caucasus Mountains of southern Russia, Georgia, Armenia and Azerbaijan eastwards into Iran, Iraq, Yemen, Afghanistan, northern Pakistan, Turkmenistan, Kazakhstan, Tajikistan, Uzbekistan, Kyrgyzstan and northwest China. It might be present on Cyprus, although this requires confirmation. It occurs from sea level up to 2,800m asl.","It is common in much of its range. If it occurs on Cyprus, it is extremely rare there. In Egypt the potential range has increased since the construction of the Aswan High Dam, although the species is considered to be declining. It has declined in Israel.","This is a largely aquatic species associated with rivers, coasts, streams, lakes, ponds and the surrounding terrestrial habitat. The species lays a clutch of between five and 37 eggs.","It appears not to be globally threatened. It is threatened by loss or modification of wetland habitats in parts of its range, for example through river channelization and lakeshore development. This species is considered to be threatened in a number of western and central European range states. It is often killed by road traffic, particularly in the mating season. In Egypt large numbers of this species are collected for the international pet trade (Sherif Baha El Din pers. comm.). As with many snakes this species is generally persecuted by people. Habitat destruction by invasive plant species are a threat in parts of its range.","It is listed on Annex II of the Bern Convention and is protected by national legislation in a number of countries. Appears on Annex IV of the Habitats Directive. It is presumed to occur in many protected areas throughout its range. Habitat restoration work is taking place in parts of Austria (CoE, 2003). Conservation projects for this species are in place in Germany (Benedikt Schmidt pers. comm.). Further research into the range and taxonomic status of this species are needed (e.g.. for Yemen and Cyprus). The species has been reintroduced to part of its former range in eastern Germany. In Germany the species is Critically Endangered. This species is categorized as Endangered in Switzerland (Monney and Meyer, 2005). Eradication of invasive wetland plant species is an important future measure.","Aram Agasyan, Aziz Avisi, Boris Tuniyev, Jelka Crnobrnja Isailovic, Petro Lymberakis, Claes Andrén, Dan Cogalniceanu, John Wilkinson, Natalia Ananjeva, Nazan Üzüm, Nikolai Orlov, Richard Podloucky, Sako Tuniyev, Uğur Kaya, Rastko Atjic, Milan Vogrin, Claudia Corti, Valentin Pérez Mellado, Paulo Sá-Sousa, Marc Cheylan, Juan Pleguezuelos, Sherif Baha El Din, Hans Konrad Nettmann, Cornelius C. De Haan, B. Sterijovski, B. Schmidt, A. Meyer."
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Iberolacerta,galani,,"Formerly included within Iberolacerta monticola, but recognized to be distinct by Arribas, Carranza and Odierna (2006).",Yes,Yes,NT,,NT,,"Listed as Near Threatened, because although the species is abundant within its small range, and may not be declining (more details are needed on the severity of threats), its extent of occurrence is less than 5,000 km2, thus making the species close to qualifying for Endangered.",Unknown,"This species is endemic to the Montes de León (Spain): Sierra Segundera, Sierra de la Cabrera, Sierra del Eje or Peña Trevinca and Sierra del Teleno between the provinces of León, Zamora and Orense, where it can be found from 1,000 to 2,000m asl, but probably also occurs at higher altitudes.","In general it is abundant within its restricted range. It seems to be very abundant in the Sanabria area (Sª Segundera and de la Cabrera Baja), fairly abundant in Sierra del Teleno and is perhaps rarer in the Trevinca Massif (Arribas and Caranza, 2007).",It occurs in rocky habitats above the tree line in oro-Mediterranean climatic zones. Animals are very abundant close to glacial lakes and talus tracks crossing shrubland in subalpine areas. It is an egg-laying species.,"Populations in the vicinity of Teleno are potentially threatened by the development of tourism, including the possible reopening of the Morredero Sky-resort (Teleno Massif, León) or of the Fonte da Cova Sky-Resort (Trevinca Massif, Leon) (Arribas and Carranza 2007). The species is also possibly threatened by disturbance of its talus habitat during cyclist tours (Vuelta Ciclista a España and Vuelta a León) which finish at the Morredero Sky-resort and attract a large number of supporters. The populations in lower parts of the species range are also likely to be impacted by ongoing slate quarrying and similar mining operations within the area (Arribas and Carranza 2007).",This species is listed on Annex II of the Bern Convention (as part of I. monticola). It occurs in the Lake of Sanabria Natural Park. Further general research is needed for this newly described species as a whole.,Oscar Arribas
