Kingdom,Phylum,Class,Order,Family,Genus,Species,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Use and Trade,Red List Assessors
ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,persicus,"In the past, Persian Sturgeon was considered a sub-species of A. gueldenstaedtii  (A. g. persicus). Since 1973 (Lukyanenko and Korotaeva), based on immunological,  biological and reproduction studies and also the morphological differences, it is currently accepted as a species. Based on mitochondrial DNA analysis no  molecular marker has been found to differentiate between these two species.  Research is still ongoing. In Iran catch for the two species exists for the past  40 years where managers and fishermen use 7-8 morphometric differences to separate these two species (Pourkazemi pers. comm.). A large scale study (joint  between Iran and Russia) on the genetic and morphometric differences between  these two species is needed. This was identified as a priority in the World Bank  sponsored Regional Workshop on Sturgeon Genetics, June 2009.",,,CR,A2cde,NA,,"It is difficult to distinguish a decline of the wild populations due to the long term stocking of the species   which masks the situation of the natural populations. However, it is suspected that the native wild population has declined by over 80% in the past three generations (estimated at 42 years) as all the wild populations have almost disappeared. There are only occasional records from the northern Caspian basin (in 2008, 100 immature individuals were caught in the northern Caspian basin (Mugue pers. comm.)). Overfishing at sea for caviar will soon cause extinction of natural populations.   Difficulties to distinguish this species from A. gueldenstaedtii make the situation more complicated.    European Union 27 = The species is not found within the European Union.",Decreasing,"This species is known from the Caspian basin, being most abundant in southern part. In its past distribution, the Persian Sturgeon ascended all rivers around the Caspian Sea. It currently now only ascends lower courses of Iranian rivers, the Volga and Ural, and may enter the Terek and Kura. It is not currently stocked in Russia. More than 80% of total sturgeon stocking in Iran is for this species&#160;(Pourkazemi pers. comm.). In 1998, 24.5 million fingerlings were released&#160;(Abdolhay and Baradaran Tahouri 2006), but in 2008 only 10 million fingerlings were released.","The only legal commercial exploitation of this species is in Iran (mainly from hatchery stock). Restocking in Iran started in 1969. It is estimated that 80% of catch originates from stocked individuals (Pourkazemi pers. comm.).Iranian catch data shows that there has been between 54-56% decline from 1960/65 to 2006; the catch has continued to decline since 2006 but data is not yet available for this time period. The decline in catch does reflect a decline in abundance even though there are fisheries regulations and a reduction in catch effort (Pourkazemi pers. comm.).In Russia, commercial catch in the Caspian Sea has been banned since 2000. The 2007 Quota for scientific catch was 8 tonnes; it is unknown if this was met. &#160;The following Iranian catch data (Pourkazemi 2006) shows the total sturgeon catch from Iran (it is estimated that approximately 40% of the catch from 1960 to 1989 and 50% of the catch between 1990 and 2007 was of A. persicus, Pourkazemi pers. comm.):1960 - 2,000 tonnes (A. persicus = 440 tonnes)1965 - 2,100 tonnes (A. persicus = 462 tonnes)1970 - 3,000 tonnes  (A. persicus = 750 tonnes)1975 - 1,675 tonnes  (A. persicus = 302 tonnes)1980 - 1,429 tonnes (A. persicus = 372 tonnes)1985 - 1,650 tonnes (A. persicus = 297 tonnes)1990 - 2,645 tonnes (A. persicus = 582 tonnes)1995 - 1,500 tonnes (A. persicus = 480 tonnes)1997 - 1,300 tonnes (A. persicus = 559 tonnes)1998 - 1,200 tonnes (A. persicus = 588 tonnes)1999 - 1,000 tonnes (A. persicus = 480 tonnes)2000 - 1,000 tonnes (A. persicus = 540 tonnes)2001 - 870 tonnes (A. persicus = 557 tonnes)2002 - 643 tonnes (A. persicus = 418 tonnes)2003 - 463 tonnes (A. persicus = 315 tonnes)2004 - 500 tonnes (A. persicus = 345 tonnes)2006 - 330 tonnes (A. persicus = 201 tonnes)2007 - 225 tonnes (A. persicus = 137 tonnes)","Habitat: At sea, coastal and estuarine zones. Spawns in strong-current habitats in the main course of large and deep rivers on stone or gravel bottom. Juveniles are found in riverine habitats during their first summer. Biology: Anadromous (spending at least part of its life in salt water and returning to rivers to breed). Males reproduce for the first time at 8-15 years, females at 12-18. Age range for mature females is 6-40 years; 85% are between 14-18 years, and 80% of males are between 12-16yrs (Moghim 2003). Average generation length is 14 years. This species does not spawn every year. Spawning takes place in June-August when temperature rises above 16°C. In the southern Caspian basin, the Persian Sturgeon spawns in April-September but reproduction is interrupted from June to August when temperature rises above 25°C. Most individuals migrate upriver in April-May, but some may enter rivers at other times of the year. In the southern Caspian basin, there is a second run in September-October. Juveniles migrate to the sea during their first summer and remain there until maturity. At sea, the Persian Sturgeon feeds on a wide variety of benthic molluscs, crustaceans and small fish.This species has different ecological biological requirements to A. gueldenstaedtii, as it prefers warmer water for spawning and has a shorter migration run.","Dams across the region have led to the blocking of access to almost all spawning grounds. Illegal fishing/poaching across the Caspian region is the principle threat. In the Caspian Sea, the illegal sturgeon catch for all species was evaluated to be 6 to 10 times the legal catch (CITES 2000). Bycatch is also a threat to the species in both rivers and the Caspian Sea. In 1996, fish inspection authorities filed 8,000 citations for violations committed by individuals, mainly in the Astrakhan region along the Volga (Vecsei and Artyukhin 2001).In Iran, pollution from agriculture and domestic waste causes loss and degradation of spawning sites. In Azerbaijan and Kazakhstan, oil and industrial pollution has led to the loss of suitable feeding grounds. In Russia, oil pollution is a potential threat.The Allee affect is also a potential threat to the species.The lack of ability to genetically identify the species in international trade is a potential threat, as Russian and Persian Sturgeon (caviar) can be mixed.","Restocking (since 1969) of the species occurs in Iran. Live gene bank and cryopreservation, DNA and tissue preservation exists in Iran and Russia (cryopreservation and tissue samples only).There is strict national and international regulation of fishing and trading of caviar and meat, but there is still illegal trade. This species was listed on CITES Appendix II in 1998.A large scale study (joint between Iran and Russia) on the genetic and morpometric differences between these two species is needed. This was identified as a priority in the World Bank sponsored Regional Workshop on Sturgeon Genetics, June 2009. A national action plan is being developed for conservation and sustainable use of this species in Iran. Public awareness raising is an ongoing project  in Iran.","Skin is used as leather, Caviar is used as cosmetic and medicinal purposes. The intestine is used as sauce (food) and to produce gelatine, and the swim bladder used as glue. Approximately 25% comes from the wild, and 75% stocked.","Gesner, J., Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pelecus,cultratus,,,,LC,,LC,,"A widespread species with no major widespread threats. However, semi-anadromous populations markedly declined in Black Sea basin following impoundment of rivers. They have stabilised since. European Union 27 = LC. Same rational as above.",Unknown,"Black, Caspian and Aral Sea basins; Baltic basin from Vistula to Neva drainages, southern Sweden and Finland, Lakes Ladoga and Onega. Occasionally on Baltic coast west of Vistula and on Finnish coast north of 61°N.",Abundant in large rivers and dams (resevoir).,"Habitat: Surface of open waters of large rivers and lakes. Abundant in reservoirs (Don, Volga). Semi-anadromous individuals forage and spawn in pelagic. freshened parts of sea or lower parts of rivers, in main channel or floodplains. Lacustrine populations spawn in open water of lakes. Biology: Lives up to nine years. Spawns for the first time at 3-5 years, 200-300 mm SL. Semi-anadromous individuals start entering rivers in July (Don). When rivers are covered by ice, spawning migration ceases and is resumed with breaking up of ice in April-May. Resident individuals are found in rivers year-round. Spawns in May-June, earlier in southern drainages (April in Syr-Darya) at temperatures above 12°C. Eggs are semi-pelagic and drift with the current (in rivers). Eggs hatch after 3-4 days. Adults return to estuaries to forage immediately after spawning. Juveniles may migrate to estuaries during first summer. Feeds on zooplankton, terrestrial invertebrates and small fish.",No major threats known.,No information.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Neogobius,pallasi,,,,LC,,NA,,A widespread spec ies with no known major widespread threats.European Union 27 = The species is not found within the European Union.,Unknown,"Caspian basin; common in Volga drainage, upriver to Moscow. Introduced in Aral basin in 1954.",Abundant.,"Habitat: Inshore habitats, estuaries, brackish- and fresh-water lagoons and lakes, large to medium-size rivers, on sand or mud bottom. Usually on open sand or sand-shell bottom. Biology: Lives up to three years. Spawns for the first time at one, rarely at two years. Spawns in April-September. Individual females may repeat spawning during a season. Adhesive eggs are deposited on stones, shells and aquatic plants. Males guard eggs until hatching. Feeds on a wide variety of invertebrates (mainly crustaceans and insect larvae) and small fish.",No major threats known.,No information.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Knipowitschia,punctatissima,,Yes,Yes,NT,,NT,,"The population is thought to be decreasing but there is a lack of information to confirm or refute this suspicion. It has a relatively restricted range (estimated area of occupancy (AOO) <500 km²) but fails to qualify as threatened as it is found in just more than 10 locations, where locations are determined as interconnected networks of springs.",Unknown,It is restricted to north-eastern Italy.,It was previously believed to exist in only a few places but it has recently been found to be more widespread.,Lives in springs and cold clean streams on the flat plains.,Water extraction and pollution.,"There is localised conservation as some springs are included within protected areas. However, protection is at the site level with no protection of the actual watershed.",,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Benthophilus,leobergius,,Yes,,LC,,NA,,A widespread species with no known major widespread threats.,Unknown,"Widely spread but not abundant in coastal areas of almost the whole Caspian Sea. In the south, reliably known from Gorgan Bay. Not reported from eastern Central Caspian",Abundant.,"Habitat: Fresh, brackish, rarely marine waters, prefers salinity below 9 ‰. In still or slowly flowing water over mud bottom. At depths around 0.5-10 m in summer, moves to deeper places in winter. Biology: Lives about one year. Spawns in April-October. Females lay eggs in two, sometimes more, portions. Females die shortly after last release of eggs, males 3-4 weeks later. Males probably guard a clutch of eggs until hatching. Feeds on benthic invertebrates, mainly molluscs.",Sensitive to oil pollution.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Benthophilus,nudus,Earlier considered conspecific with B. stellatus.,Yes,,LC,,LC,,A widespread species with no known major widespread threats. European Union 27 = LC. Same rationale as above.,Unknown,"In Tendrovskiy Bay, limans and coastal lakes of north-western Black Sea, lakes of Danube delta. It occurs rather far upstream: in Danube to Iron Gate dam, in Dniester to Bendery, in South Bug to Gard rapids. Native range in Dnieper not clear. Invasive in reservoirs in Dnieper after damming in late 1940s where distributed now up to Kiev, in Ingulets up to Snegirevka (Smirnov 1986, Pligin et al. 2002; pers. obs.).",Abundant.,"Habitat: Fresh and slightly brackish waters. Prefers lowland rivers, deltas and coastal lakes. In rivers, usually abundant in main stream. Usually on silty sand with mollusc shells. Biology: Lives about one year. Spawns in May-August. Females probably lay eggs in 2-3 portions inside or under a mollusc shell. Adults die soon after spawning. Feeds mainly on chironomid larvae, amphipods and molluscs.",No major threats known.,No information available.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Knipowitschia,montenegrina,,Yes,,DD,,NA,,Not enough information is available to be able to determine the extinction risk for this species. It is therefore assessed as Data Deficient. More research is needed for a future reassessment.,Unknown,"This species occurs in the River Morača, southern Montenegro, where it is found in the lower part of the river. This distribution corresponds well with previous records of freshwater gobies identified as Knipowitschia panizzae (Verga, 1841) in the lower Morača (Marić 1995). Knipowitschia montenegrina most probably also occurs in Lake Skadar, because Ivanović (1973) and Marić (1995) recorded Knipowitschia panizzae there. It also may well occur throughout the whole Ohrid-Drim-Skadar system.",No information is available on population size or trends.,The species has been recorded from shallows with slow current in the Morača River and in pools remaining in gravel pits after river flooding.,No information is available on current or potential threats to this species.,"Research is needed on the species, particularly on its distribution and potential threats.",,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Knipowitschia,goerneri,,Yes,Yes,DD,,DD,,"This species has not been found at its only known location despite recent observations. It may, however, be present in other lagoons that have not yet been thoroughly surveyed. More survey is required to determine the status of this species.",Unknown,"It is only known from a single spring on Corfu island, Greece. Recent attempts in the late 1990's have failed to find it (Kottelat, M. pers comm.).",No data,It lives in freshwater springs.,"Water extraction, which has possibly led to increased salinity in the springs, and pollution.",None.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Benthophilus,durrelli,Earlier considered conspecific with B. stellatus.,Yes,,LC,,NA,,"Not a very widespread species (extent of occurrence around 20,000 km²), but it has no known major threats.",Unknown,"Sea of Azov: Taganrog Bay of the Sea of Azov and Don River from mouth upstream to the upper stretch of Tsymlyansk Reservoir. Prefers freshwater and does not penetrate into the sea, abundant in fresh waters at river mouths. Introduced (mixed with mysids) in Kuibyshev reservoir on Volga, from where it spread in Volga, from Gorgy to Volgograd reservoirs.",No information.,"Habitat: Fresh and brackish waters. In coastal areas of Sea of Azov, but mostly at river mouths (saline water, up to 3 ‰), lower reaches of rivers, and reservoirs. Prefers silty sand with mollusc shells. Biology: Lives about one year. Spawns in May-August. Females probably lay eggs in 2-3 portions inside or under a mollusc shell. Adults die soon after spawning. Feeds mainly on insect larvae and small molluscs.",No major threats known.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,fallax,"The species is in need of taxonomic revision, some popultations from the Mediterranean might represent distinct species",,,LC,,LC,,"Now only very locally distributed (large estuaries), a victim of pollution and impoundment of large rivers throughout Europe. Most populations declined during first decades of 20th century. Current status of the species is good and is increasing in the North Sea and Baltic.    European Union 27 = LC. Same rational as above.",Stable,"Southern shore of Baltic, North Sea northward to Bergen, Atlantic coasts from Scotland and Ireland to Morocco, northern Mediterranean (and Nile) and rarely in northern Black Sea occasionally east to Crimea, from where adults ascend rivers, migrating a short distance upstream to spawn. Ascended Drin to Lake Ohrid. Earlier ascended Rhône for 600 km.",Quite common in north sea basins and French Atlantic coast. Populations increasing in the Baltic,"Habitat: At sea, pelagic. Juveniles remain close to shore and estuaries. Migrates from sea to rivers, spawns in main river often only few kilometres above limit of brackish water. Spawning also reported from small rivers over gravel bottom. Biology: Anadromous. Males migrate upriver at 2-3 years, females at 3-4. Many individuals spawn 3-4 seasons. Adults congregate near estuaries in April and enter rivers when temperatures reach 10-12°C, mainly in May-June. Spawning starts when temperature reaches about 15°C or more, in May-June. Spawns in large, very noisy schools near surface after midnight. Eggs sink to bottom or are pelagic. Spent fish migrate back to sea. Most juveniles migrate to river mouth during first summer and move to sea at end of second year, where most shads remain until they mature. Individual fish are thought to return to their natal spawning site. At sea, feeds predominantly on crustaceans and small fishes. In freshwater, adults do not feed. Juveniles prey on planktonic crustaceans.","Dams blocking spawning sites, pollution.","It is a (EU - Berne Convention) Natura 2000 species, requiring protection from range states.",,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Neogobius,fluviatilis,,,,LC,,LC,,A widespread species with no known major widespread threats. European Union 27 = LC. Same rationale as above.,Unknown,"Azov and Black Sea basins. Usually close to estuaries. Invasive in rivers of northern Black Sea basin, recorded in 1997 from middle Vistula (Poland), which it reached from Dniepr via a navigation canal. In Danube upriver to Hungary, in Dniepr up to Belarus.   Accidentally introduced in lower Rhine and actually invasive there. Introduced in Lake Balaton (Hungary) around 1970.",Very abundant and expanding range.,"Habitat: Inshore habitats, estuaries, brackish- and fresh-water lagoons and lakes, large to medium sized rivers and streams, on sand or mud bottom. Mostly found on open sand or mud bottom. One of the most abundant fish species in lowland rivers. Biology: Lives up to five years. Spawns for the first time at two years. Spawns in April-July, locally until September, when temperature rises above 13°C. Individual females may repeat spawning during a season. Males have completely black body with yellow fin margins during spawning season. Adhesive eggs are deposited on stones, shells and aquatic plants. Males excavate nests under any kind of hard substrate and guard eggs until hatching. Feeds on a wide variety of invertebrates, especially molluscs.",No major threats known.,No information.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Chondrostoma,prespense,Was listed in the 1996 Red List as prespensis which was incorrectly spelt.,Yes,Yes,VU,D2,VU,D2,"This species is restricted to two connected lakes, and has therefore a very restricted range with potential threats of poaching, pollution, water extraction and drought. Its range is treated as a single location based on the threat of introduced alien species. The species is presently stable or slightly increasing.",Increasing,"Restricted to the Prespa lakes in north-western Greece, Albania and the former Yugoslav Republic of Macedonia (FYROM).",Stable.,"A small size fish (<300 mm). It lives all year round in lake Mikri Prespa whereas, in Lake Megali Prespa, it undertakes a spawning migration into the permanent in flowing rivers. This migration takes place exclusively at night.","Water pollution and extraction, introduced species, overfishing. Water extraction leads to decreased water levels due to karstic nature of these lakes.",None.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ponticola,eurycephalus,YesRecently transferred from Neogobius to Ponticola.Yes,Yes,,LC,,LC,,"A widespread species with no known major widespread threats. European Union 27 = LC. Relatively restricted in range from the Bulgarian and Romanian coastal areas, but has no known major threats. In freshwater only in the Danube delta.",Unknown,Azov and northern Black Sea basins from Bulgaria to eastern Crimea. In freshwater only in Danube delta.,Abundant.,"Habitat: Inshore habitats, brackish lagoons, estuaries and lower part of large rivers, usually associated with rock bottom or sunken trees.  Biology: Spawns for the first time at two years. Spawns in December-April. Individual females may repeat spawning during a season. Feeds mostly on crustaceans.",No major threats known.,No information available.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,GASTEROSTEIFORMES,GASTEROSTEIDAE,Pungitius,platygaster,"P. aralensis, from the Aral Sea basin, earlier considered as a subspecies of P. platygaster, is a distinct species.",,,LC,,LC,,A widespread species with no known major widespread threats. European Union 27 = LC. Same rational as above.,Unknown,"Lower course of rivers draining to northern shore of Black, Caspian and Aral Sea basins, Danube drainage as far upstream as Belgrade; isolated populations in Axios and Aliakmon drainages (Greece). Also in Lower and middle reaches of Amu-Darya and Syr-Darya, Sary-su River, Lower Chu River; headwaters of Ob' river (Nura River, Kurgal'dzhin Lake). In 1980s invaded Ishim River (tributary of Irtysh) and spread downstream to Ust'-Ishim and Tyumen' Province in Russia",Abundant.,"Habitat: Swamps and slow-flowing streams with dense vegetation; occasionally enters brackish water. Biology: Spawns for the first time at one year. Feeds on benthic invertebrates. Spawns in spring when temperature reaches 17°C. Territorial during spawning season. Males build a nest made of filamentous algae and submerged plants, with a separate entrance and exit. Males guard nest until the young swim away a few weeks later. Females lay about 90 eggs.",No major threats known.,No information.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Ponticola,kessleri,"Recently transferred from Neogobius to Ponticola. P. gorlap from Caspian Sea, often treated as a subspecies of P. kessleri, is a distinct species.",Yes,,LC,,LC,,A widespread species with no known major widespread threats. European Union 27 = LC. Same rationale as above.,Unknown,"Black Sea basin: Danube, Dniestr, South Bug and Dniepr drainages. Since late 1990s, range regularly expanding upstream in Danube drainage, in 1999 recorded for first time in Germany (2,400 km from sea) and in 2005 in upper reaches of Rhine drainage close to canal connecting it with Danube. Meanwhile has colonized the lower and middle reaches of the Rhine and is slowly invading the upper Rhine. In Dniepr up to Kiev. In Dniepr up to Kiev.   Absent in Azov Sea basin.",Very abundant and expanding range.,"Habitat: Mostly in freshwater and brackish water with very low salinity (less than 2). Estuaries, brackish- and fresh-water lagoons and lakes, large rivers, harbours, on rock bottom. Mostly found on well vegetated or rock bottom in still waters as well as in rapids. Biology: Spawns for the first time at two years. Spawns in March-May. Adhesive eggs deposited on stones, shells and aquatic plants. Males guard eggs until hatching. Feeds on a wide variety of invertebrates. Larger individuals take mostly small fish.",No major threats known.,No information available.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,widegreni,"Diagnosis based on Ladoga population (true C. widegreni). Baltic, Swedish (C. polonica) populations referred to this species are probably misidentified as they are shallow water, small-sized species (up to about 200 mm SL), while the true C. widegreni is a deep-water, large size species.",Yes,Yes,DD,,DD,,"It is most likely a species complex, and if proved to be so, true C. widegreni would only be found in a small area in Lake Ladoga. More work needs to be done on the species taxonomy.",Unknown,"Baltic: Bothnian Gulf, Gotland (missing along Swedish coast southward of Stockholm); southern Baltic: from Germany to Gulf of Finland; several landlocked populations in northern Germany (almost extirpated), Sweden (lakes Vänern, Vättern, Locknesjön, Storvindeln, Storlaisan, Skalka-Parkijaur, Arjeplog), Russia (Neva drainage, Lakes Ladoga and Onega).",No information.,"Habitat: At sea, coastal waters. Lacustrine, at depths greater than 30 m, in Lake Ladoga commonly at 50-150 m. Biology: Anadromous and landlocked populations. Lives up to 20 years. Spawns for the first time at 4-6 years. In northern Baltic, spawns along shores or in lowermost stretches of rivers, in October-January. In Lake Ladoga, spawns at 50-100 m depth, in late November-December (later than other sympatric Coregonus species), overwinters in deep water and moves to higher water layers (25-40 m) only in summer. Feeds on benthic invertebrates, especially gammarids, molluscs and insect larvae.",No information.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Cobitis,narentana,,Yes,,VU,D2,NA,,"This species is restricted to a single part of a river basin where it is threatened by the introduction of alien species, water pollution, and impacts from agriculture.",Unknown,Restricted to the Neretva river basin in Croatia and Bosnia-Herzegovina.,Apparently abundant.,"It lives in rivers, lakes, and marshes.",Water pollution and extraction. Introduction of exotic fish species. Agriculture.,None.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Cobitis,taurica,This species is mainly distinguished by chromosome characters and difficult to distinguish from C. taenia in the field. Characters given in the key may be of limited use.,Yes,,CR,"B1ab(ii,iii)+2ab(ii,iii)",NA,,"It is found in a very limited stretch of stream (about 1 km long) in the Chornaya drainage below the Chornaya Gorge, which, if water abstraction continues to intensify, may totally dry up in the summer time. The species is also susceptible to climate change as the severity of droughts is predicted to increase.",Unknown,"Ukraine: Crimea: Chornaya drainage, below Chornaya gorge only.",No information.,"Habitat: Streams with still to moderately flowing clear water, on sand to silt bottom or in dense vegetation. Biology: No data.","High levels of water abstraction, leaving very low levels of water in spring and summer. The abstraction rate is likely to increase so the river below Chornaya Gorge may end up dry. Currently the river only runs for about 1km below Chornaya Gorge in spring. Climate change also poses a threat to the species as the severity of droughts are predicted to increase.",No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,letnica,,Yes,,DD,,NA,,"Taxonomy needs to be confirmed using molecular data. There is also little information on abundance, trend and threats.",Unknown,It is restricted to Ohrid lake in Albania and the former Yugoslav Republic of Macedonia (FYROM).,No data.,It lives at depths of 60–80 m within the lake. Spawning season is in January-February. This trout makes up the bulk of catches of salmonid in the Albanian waters of Ohrid lake.,"Water pollution, hybridization.",None,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,fera,,Yes,Yes,EX,,EX,,"It was last recorded in Lake Geneva in 1920. Although the name féra is still used for the only coregonid present in Lake Geneva, this is not the original species but the introduced C. palaea.",0,"Lake Geneva (Switzerland, France).","It was last recorded in Lake Geneva in 1920. Although the name féra is still used for the only coregonid present in Lake Geneva, this is not the original species but the introduced C. palaea.","Habitat: Lacustrine, in moderate depth. Biology: In summer, feeds on insects. Moves to deeper water in winter. Spawns in February in deep water over aquatic vegetation.",The reasons for the extinction are thought to be eutrophication and overfishing in the early 1900s.,None.,--- Other purpose text ---Now extinct,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Cobitis,dalmatina,,Yes,,VU,D2,NA,,This species is restricted to a single location (estimated extent of occurrence (EOO) <100 km² and area of occupancy (AOO) <10 km²) where it is at risk from the introduction of alien species.,Stable,Restricted to the Cetina River basin in Croatia,No data.,"Rivers, streams, and lakes.",Habitat destruction. Introduction of exotic fish species.,None.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Oxynoemacheilus,bureschi,,Yes,Yes,LC,,LC,,"This species has an estimated extent of occurrence (EOO) <20,000 km² and area of occupancy (AOO) <2,000 km² and is known from more than 10 separate locations. There is no documented decline in population or habitat quality. The species is assessed as Least Concern.",Unknown,"It is restricted to the Strymon, Varda and Nestos river basins in northern Greece and Bulgaria. It is also reported to be present in the former Yugoslav Republic of Macedonia (FYROM) but the actual distribution information was not obtained.",A non-commercial species for which there is little population data.,It is a small riverine species that prefers the larger streams and is not found in the smaller creeks. It is absent in channelised habitats and prefers the fast flowing water in mid-stream.,"Channelisation, modification of stream morphology, water abstraction, pollution and dams.",None.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Coregonus,pollan,,Yes,Yes,EN,B1ab(iii)+2ab(iii),EN,B1ab(iii)+2ab(iii),"The species is known from five Irish Loughs, Lough Neagh (385 km²), lower and upper Loughs Erne (139 km²), Lough Ree (111 km²) and Lough Derg (134 km²). The main threats to the species are eutrophication of the lakes, alien species introductions and warming of the lakes. The only remaining self sustaining population is in Lough Neagh, the rest of the locations rely upon stocking (ranched individuals) for survival. The species therefore has an extent of occurrence and area of occupancy of 385 km² and is found in only one location (Lough Neagh) until the other populations do not rely upon the stocking for survival.",Unknown,"Ireland: Lough Neagh, lower and upper Loughs Erne, Lough Ree and Lough Derg.","Only abundant in lough Neagh, where after a decline in the 1970's, the population is on the increase and may number several million (Whilde, A. 1993. Threatened mammals, birds, amphibians and fish in Ireland. Irish Red Data Book 2: Vertebrates. HMSO, Belfast). The species relies upon stocking in the other Loughs. It was on the verge of exinction in Lough Erne where, in 1992, only two individuals were caught.","Habitat: Lacustrine, in open waters. Biology: Lives up to nine years. Spawns for the first time at two years. Spawns in October-December on rocky or gravel shallow areas. Feeds mainly on crustaceans (Mysis relicta), supplemented by insect larvae, shrimps and small fishes.","Eutrophication of the loughs, the introduction of alien species (competition with cyprinids), overfishing and potentially warming of the water due to climate change. In Lough Neagh competition with roach is a serious threat.",Fishing regulations and stocking for conservation purposes.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Squalius,zrmanjae,"Recent change from genus Leuciscus to Squalius (Zardoya and Doadrio 1999, Bogutskaya 2002, Sanjur et al. 2000).",Yes,,NT,,NA,,S. zrmanjae is locally abundant and stable with no current major threats. However it is close to meeting VU D2 as the area of occupancy (AOO) is slightly larger than 20 km².,Stable,"It is restricted to the Zrmanja river basin and Krka river basin in Dalmatia, Croatia. It is introduced into the Ricica Polje in Croatia.","Locally abundant and stable (Freyhof, J. & Bogutskaya, N. pers. comm).",Riverine.,"There is one dam on the Zrmanja but this does not seem to have adversely affected the species (Freyhof, J. pers. comm).",None.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,CEPHALASPIDOMORPHI,PETROMYZONTIFORMES,PETROMYZONTIDAE,Eudontomyzon,vladykovi,,Yes,Yes,LC,,LC,,"The species is widespread, known from the Sava and Drava systems of the Danube and the upper Danube north and west of Drava. However, is suspected to be undergoing a slow population decline with recent and on-going economic development but not at a rate to qualify the species for a threatened or Near Threatened category.",Unknown,Upper and middle Danube drainage (Sava and Drava systems and upper Danube north and west of Drava). Locally in Timis and Olt systems (lower Danube drainage). Absent from Tisza and Cerna systems.,Suspected to be radually declining.,"Habitat: Clear, well oxygenated brooks in piedmont and montane zones. Ammocoetes in detritus-rich sands or clay sediments. Biology: Non-predatory, freshwater resident. Ammocoetes stage lasts 3.5-4.5 years. Feeds on detritus and micro-organisms, metamorphoses in July-September, overwinters, and spawns in March-May, later at higher elevations, when temperatures reach 7-10°C. Spawning individuals cease their normal daylight avoidance reaction and reproduce on sunny days. Males dig shallow nests in habitats with moderate current. Dies after spawning.",Locally threatened by damming in headwaters and pollution.,No information.,,"Freyhof, J. & Kottelat, M."
